time,lattitude,longtitude,connection_strength_data,provider,line_id,machine_cycle_phase,power_draw_kw,harmonic_spike_db
2024-04-01T14:40:30,34.709198,135.290464,57.404,FactoryGrid,L-01,2.19911,487.295,11.18
2024-04-01T14:41:00,34.711626,135.290666,55.438,FactoryGrid,L-06,2.30383,481.813,16.756
2024-04-01T14:41:30,34.71181,135.290394,54.063,SmartPlant Mobile,L-01,2.40855,469.163,21.18
2024-04-01T14:42:00,34.708658,135.290108,53.272,SmartPlant Mobile,L-01,2.51327,466.194,24.021
2024-04-01T14:42:30,34.708974,135.28871,52.809,UQ Mobile,L-05,2.61799,460.16,25.0
2024-04-01T14:43:00,34.708344,135.290117,52.591,FactoryGrid,L-05,2.72271,447.842,24.021
2024-04-01T14:43:30,34.70821,135.29102,53.575,SmartPlant Mobile,L-05,2.82743,446.236,21.18
2024-04-01T14:44:00,34.711548,135.289604,54.22,UQ Mobile,L-02,2.93215,432.299,16.756
2024-04-01T14:44:30,34.709303,135.290446,54.712,UQ Mobile,L-05,3.03687,425.685,11.18
2024-04-01T14:45:00,34.711353,135.288488,56.958,FactoryGrid,L-06,3.14159,424.591,5.0
2024-04-01T14:45:30,34.710282,135.290657,58.56,FactoryGrid,L-02,3.24631,409.339,-1.18
2024-04-01T14:46:00,34.708771,135.290281,58.785,FactoryGrid,L-05,3.35103,405.743,-6.756
2024-04-01T14:46:30,34.710068,135.291779,61.118,SmartPlant Mobile,L-05,3.45575,392.107,-11.18
2024-04-01T14:47:00,34.710535,135.289361,62.017,UQ Mobile,L-06,3.56047,390.493,-14.021
2024-04-01T14:47:30,34.710284,135.29078,60.73,FactoryGrid,L-02,3.66519,377.621,-15.0
2024-04-01T14:48:00,34.711148,135.290585,60.55,UQ Mobile,L-01,3.76991,375.027,-14.021
2024-04-01T14:48:30,34.711289,135.290756,60.542,UQ Mobile,L-02,3.87463,361.517,-11.18
2024-04-01T14:49:00,34.708118,135.289252,60.948,FactoryGrid,L-06,3.97935,362.533,-6.756
2024-04-01T14:49:30,34.710437,135.2907,59.325,FactoryGrid,L-06,4.08407,351.406,-1.18
2024-04-01T14:50:00,34.709908,135.289756,60.724,UQ Mobile,L-05,4.18879,345.996,5.0
2024-04-01T14:50:30,34.710199,135.28986,59.025,SmartPlant Mobile,L-06,4.29351,348.315,11.18
2024-04-01T14:51:00,34.708847,135.288591,57.639,SmartPlant Mobile,L-06,4.39823,344.744,16.756
2024-04-01T14:51:30,34.71004,135.289144,59.883,UQ Mobile,L-01,4.50295,346.183,21.18
2024-04-01T14:52:00,34.7085,135.288401,58.677,FactoryGrid,L-06,4.60767,338.445,24.021
2024-04-01T14:52:30,34.711691,135.288762,58.386,FactoryGrid,L-06,4.71239,340.219,25.0
2024-04-01T14:53:00,34.710847,135.290851,60.158,FactoryGrid,L-05,4.81711,341.353,24.021
2024-04-01T14:53:30,34.708802,135.290936,62.356,FactoryGrid,L-02,4.92183,346.344,21.18
2024-04-01T14:54:00,34.71071,135.290839,61.758,SmartPlant Mobile,L-05,5.02655,344.266,16.756
2024-04-01T14:54:30,34.710506,135.288844,63.691,UQ Mobile,L-05,5.13127,346.732,11.18
2024-04-01T14:55:00,34.710873,135.289109,66.499,SmartPlant Mobile,L-05,5.23599,348.051,5.0
2024-04-01T14:55:30,34.711911,135.288963,67.931,UQ Mobile,L-01,5.34071,355.225,-1.18
2024-04-01T14:56:00,34.71131,135.28859,70.667,SmartPlant Mobile,L-01,5.44543,362.009,-6.756
2024-04-01T14:56:30,34.709334,135.288266,69.414,SmartPlant Mobile,L-01,5.55015,366.831,-11.18
2024-04-01T14:57:00,34.709503,135.291105,70.185,FactoryGrid,L-06,5.65487,373.43,-14.021
2024-04-01T14:57:30,34.7096,135.290235,72.676,FactoryGrid,L-06,5.75959,382.183,-15.0
2024-04-01T14:58:00,34.70995,135.288538,72.51,UQ Mobile,L-05,5.86431,382.658,-14.021
2024-04-01T14:58:30,34.710136,135.289406,71.088,SmartPlant Mobile,L-01,5.96903,393.619,-11.18
2024-04-01T14:59:00,34.710423,135.28813,72.026,FactoryGrid,L-05,6.07375,406.98,-6.756
2024-04-01T14:59:30,34.711904,135.291348,70.722,UQ Mobile,L-05,6.17847,407.841,-1.18
2024-04-01T15:00:00,34.710045,135.288229,68.664,SmartPlant Mobile,L-05,0.0,418.501,5.0
2024-04-01T15:00:30,34.708784,135.289663,69.006,FactoryGrid,L-05,0.10472,423.961,11.18
2024-04-01T15:01:00,34.709167,135.291527,67.603,UQ Mobile,L-02,0.20944,434.969,16.756
2024-04-01T15:01:30,34.710794,135.289918,64.277,UQ Mobile,L-01,0.31416,441.813,21.18
2024-04-01T15:02:00,34.708724,135.291979,65.748,UQ Mobile,L-06,0.41888,450.923,24.021
2024-04-01T15:02:30,34.708367,135.289488,62.976,SmartPlant Mobile,L-01,0.5236,464.702,25.0
2024-04-01T15:03:00,34.710729,135.290571,63.734,SmartPlant Mobile,L-05,0.62832,464.654,24.021
2024-04-01T15:03:30,34.70823,135.288237,63.455,SmartPlant Mobile,L-06,0.73304,473.292,21.18
2024-04-01T15:04:00,34.708555,135.290764,64.497,UQ Mobile,L-02,0.83776,478.969,16.756
2024-04-01T15:04:30,34.710052,135.291054,65.95,FactoryGrid,L-05,0.94248,487.186,11.18
2024-04-01T15:05:00,34.708775,135.289893,64.979,FactoryGrid,L-06,1.0472,489.118,5.0
2024-04-01T15:05:30,34.709646,135.291983,67.535,SmartPlant Mobile,L-01,1.15192,496.304,-1.18
2024-04-01T15:06:00,34.708388,135.289787,68.161,SmartPlant Mobile,L-01,1.25664,491.157,-6.756
2024-04-01T15:06:30,34.711463,135.288259,66.407,UQ Mobile,L-06,1.36136,497.02,-11.18
2024-04-01T15:07:00,34.709939,135.288388,68.388,SmartPlant Mobile,L-02,1.46608,498.393,-14.021
2024-04-01T15:07:30,34.708283,135.290224,67.795,FactoryGrid,L-02,1.5708,499.338,-15.0
2024-04-01T15:08:00,34.709337,135.291753,66.839,UQ Mobile,L-02,1.67552,494.932,-14.021
2024-04-01T15:08:30,34.709812,135.288148,66.27,FactoryGrid,L-01,1.78024,502.011,-11.18
2024-04-01T15:09:00,34.708422,135.28975,63.884,UQ Mobile,L-01,1.88496,498.659,-6.756
2024-04-01T15:09:30,34.709766,135.289408,62.492,FactoryGrid,L-06,1.98968,494.665,-1.18
2024-04-01T15:10:00,34.710263,135.290696,60.839,FactoryGrid,L-02,2.0944,490.074,5.0
2024-04-01T15:10:30,34.709122,135.289224,59.136,UQ Mobile,L-06,2.19911,482.58,11.18
2024-04-01T15:11:00,34.709364,135.289254,57.137,FactoryGrid,L-02,2.30383,476.386,16.756
2024-04-01T15:11:30,34.708454,135.289506,55.766,SmartPlant Mobile,L-06,2.40855,470.059,21.18
2024-04-01T15:12:00,34.71032,135.291208,55.428,SmartPlant Mobile,L-06,2.51327,462.473,24.021
2024-04-01T15:12:30,34.710181,135.288692,52.463,SmartPlant Mobile,L-01,2.61799,464.157,25.0
2024-04-01T15:13:00,34.709098,135.291216,52.574,SmartPlant Mobile,L-05,2.72271,448.781,24.021
2024-04-01T15:13:30,34.710084,135.291681,53.298,SmartPlant Mobile,L-06,2.82743,445.581,21.18
2024-04-01T15:14:00,34.710185,135.291248,53.655,FactoryGrid,L-06,2.93215,437.929,16.756
2024-04-01T15:14:30,34.711239,135.290132,56.511,UQ Mobile,L-06,3.03687,423.767,11.18
2024-04-01T15:15:00,34.711841,135.291324,58.083,SmartPlant Mobile,L-05,3.14159,420.927,5.0
2024-04-01T15:15:30,34.709281,135.290537,58.221,SmartPlant Mobile,L-06,3.24631,408.585,-1.18
2024-04-01T15:16:00,34.71,135.291878,58.885,SmartPlant Mobile,L-06,3.35103,401.759,-6.756
2024-04-01T15:16:30,34.711093,135.291076,60.938,UQ Mobile,L-06,3.45575,395.331,-11.18
2024-04-01T15:17:00,34.710665,135.28931,62.072,SmartPlant Mobile,L-01,3.56047,387.46,-14.021
2024-04-01T15:17:30,34.710482,135.288618,62.97,FactoryGrid,L-05,3.66519,378.965,-15.0
2024-04-01T15:18:00,34.710455,135.288909,60.662,FactoryGrid,L-06,3.76991,369.308,-14.021
2024-04-01T15:18:30,34.709678,135.288564,62.682,FactoryGrid,L-02,3.87463,363.939,-11.18
2024-04-01T15:19:00,34.709178,135.290111,60.773,FactoryGrid,L-06,3.97935,365.329,-6.756
2024-04-01T15:19:30,34.709391,135.291818,61.107,UQ Mobile,L-05,4.08407,360.248,-1.18
2024-04-01T15:20:00,34.710813,135.291518,60.995,SmartPlant Mobile,L-01,4.18879,351.319,5.0
2024-04-01T15:20:30,34.708517,135.291714,59.448,UQ Mobile,L-01,4.29351,348.795,11.18
2024-04-01T15:21:00,34.709918,135.291074,58.823,FactoryGrid,L-02,4.39823,348.565,16.756
2024-04-01T15:21:30,34.708689,135.290383,58.258,FactoryGrid,L-01,4.50295,344.738,21.18
2024-04-01T15:22:00,34.70846,135.288626,58.311,UQ Mobile,L-01,4.60767,342.043,24.021
2024-04-01T15:22:30,34.711228,135.291104,57.909,UQ Mobile,L-01,4.71239,343.774,25.0
2024-04-01T15:23:00,34.708235,135.29128,60.033,SmartPlant Mobile,L-06,4.81711,339.033,24.021
2024-04-01T15:23:30,34.70849,135.289161,60.279,UQ Mobile,L-02,4.92183,346.387,21.18
2024-04-01T15:24:00,34.708017,135.290083,61.689,SmartPlant Mobile,L-01,5.02655,343.501,16.756
2024-04-01T15:24:30,34.708416,135.290059,62.746,SmartPlant Mobile,L-01,5.13127,349.483,11.18
2024-04-01T15:25:00,34.710181,135.289415,64.505,FactoryGrid,L-05,5.23599,348.196,5.0
2024-04-01T15:25:30,34.709548,135.288075,67.32,SmartPlant Mobile,L-02,5.34071,352.807,-1.18
2024-04-01T15:26:00,34.708255,135.291639,67.908,SmartPlant Mobile,L-01,5.44543,364.828,-6.756
2024-04-01T15:26:30,34.710652,135.28949,69.713,UQ Mobile,L-02,5.55015,362.557,-11.18
2024-04-01T15:27:00,34.710507,135.289716,70.501,UQ Mobile,L-06,5.65487,371.952,-14.021
2024-04-01T15:27:30,34.711041,135.290121,70.936,UQ Mobile,L-05,5.75959,376.015,-15.0
2024-04-01T15:28:00,34.708722,135.288899,71.727,SmartPlant Mobile,L-02,5.86431,382.843,-14.021
2024-04-01T15:28:30,34.709213,135.288794,73.233,SmartPlant Mobile,L-05,5.96903,398.454,-11.18
2024-04-01T15:29:00,34.71127,135.291333,70.22,FactoryGrid,L-06,6.07375,401.779,-6.756
2024-04-01T15:29:30,34.71144,135.289371,69.864,SmartPlant Mobile,L-01,6.17847,411.975,-1.18
2024-04-01T15:30:00,34.708426,135.290049,69.658,SmartPlant Mobile,L-02,6.28319,415.745,5.0
2024-04-01T15:30:30,34.710304,135.28978,68.386,SmartPlant Mobile,L-02,0.10472,429.573,11.18
2024-04-01T15:31:00,34.709269,135.288735,67.222,UQ Mobile,L-06,0.20944,437.66,16.756
2024-04-01T15:31:30,34.709735,135.289949,65.18,UQ Mobile,L-02,0.31416,444.193,21.18
2024-04-01T15:32:00,34.708158,135.288792,63.926,SmartPlant Mobile,L-02,0.41888,448.175,24.021
2024-04-01T15:32:30,34.711571,135.291429,64.415,SmartPlant Mobile,L-01,0.5236,459.031,25.0
2024-04-01T15:33:00,34.71102,135.289295,63.629,FactoryGrid,L-05,0.62832,465.071,24.021
2024-04-01T15:33:30,34.710915,135.291407,64.162,SmartPlant Mobile,L-01,0.73304,475.366,21.18
2024-04-01T15:34:00,34.708297,135.288197,63.177,SmartPlant Mobile,L-06,0.83776,484.123,16.756
2024-04-01T15:34:30,34.710898,135.289998,65.411,UQ Mobile,L-01,0.94248,488.199,11.18
2024-04-01T15:35:00,34.710521,135.291111,64.641,SmartPlant Mobile,L-06,1.0472,488.564,5.0
2024-04-01T15:35:30,34.710314,135.289116,66.401,FactoryGrid,L-02,1.15192,488.295,-1.18
2024-04-01T15:36:00,34.710928,135.29028,68.522,FactoryGrid,L-01,1.25664,495.936,-6.756
2024-04-01T15:36:30,34.710951,135.288863,67.104,SmartPlant Mobile,L-05,1.36136,501.115,-11.18
2024-04-01T15:37:00,34.711739,135.289133,68.067,FactoryGrid,L-06,1.46608,497.239,-14.021
2024-04-01T15:37:30,34.708459,135.291831,66.712,SmartPlant Mobile,L-01,1.5708,498.101,-15.0
2024-04-01T15:38:00,34.709581,135.290837,65.527,UQ Mobile,L-02,1.67552,500.885,-14.021
2024-04-01T15:38:30,34.711359,135.290209,65.322,FactoryGrid,L-02,1.78024,501.84,-11.18
2024-04-01T15:39:00,34.709479,135.288239,62.924,UQ Mobile,L-02,1.88496,494.568,-6.756
2024-04-01T15:39:30,34.709475,135.291023,60.464,SmartPlant Mobile,L-05,1.98968,490.758,-1.18
2024-04-01T15:40:00,34.71197,135.290791,58.875,FactoryGrid,L-06,2.0944,490.836,5.0
2024-04-01T15:40:30,34.711237,135.289127,58.235,SmartPlant Mobile,L-02,2.19911,487.422,11.18
2024-04-01T15:41:00,34.708096,135.290835,56.137,FactoryGrid,L-06,2.30383,481.088,16.756
2024-04-01T15:41:30,34.711765,135.290433,55.976,UQ Mobile,L-01,2.40855,469.47,21.18
2024-04-01T15:42:00,34.70896,135.289692,54.561,FactoryGrid,L-01,2.51327,464.031,24.021
2024-04-01T15:42:30,34.710975,135.291151,52.626,FactoryGrid,L-01,2.61799,455.981,25.0
2024-04-01T15:43:00,34.710098,135.291486,53.754,UQ Mobile,L-01,2.72271,448.845,24.021
2024-04-01T15:43:30,34.708123,135.289195,54.265,SmartPlant Mobile,L-06,2.82743,449.243,21.18
2024-04-01T15:44:00,34.708017,135.290807,54.966,FactoryGrid,L-05,2.93215,435.682,16.756
2024-04-01T15:44:30,34.708828,135.289538,56.011,FactoryGrid,L-02,3.03687,427.971,11.18
2024-04-01T15:45:00,34.7083,135.28818,56.26,UQ Mobile,L-06,3.14159,417.417,5.0
2024-04-01T15:45:30,34.71081,135.290543,57.718,SmartPlant Mobile,L-05,3.24631,415.561,-1.18
2024-04-01T15:46:00,34.709725,135.289758,58.083,UQ Mobile,L-01,3.35103,399.222,-6.756
2024-04-01T15:46:30,34.708265,135.290234,60.479,SmartPlant Mobile,L-02,3.45575,400.252,-11.18
2024-04-01T15:47:00,34.711791,135.289557,60.734,FactoryGrid,L-02,3.56047,384.581,-14.021
2024-04-01T15:47:30,34.711427,135.288647,62.882,UQ Mobile,L-01,3.66519,379.15,-15.0
2024-04-01T15:48:00,34.709992,135.291845,61.379,SmartPlant Mobile,L-05,3.76991,371.948,-14.021
2024-04-01T15:48:30,34.70816,135.289193,61.119,FactoryGrid,L-05,3.87463,364.703,-11.18
2024-04-01T15:49:00,34.711097,135.291943,60.002,FactoryGrid,L-01,3.97935,363.921,-6.756
2024-04-01T15:49:30,34.711496,135.289097,59.297,FactoryGrid,L-01,4.08407,356.48,-1.18
2024-04-01T15:50:00,34.709032,135.289062,58.797,SmartPlant Mobile,L-02,4.18879,354.312,5.0
2024-04-01T15:50:30,34.711696,135.290073,58.149,UQ Mobile,L-06,4.29351,346.467,11.18
2024-04-01T15:51:00,34.711222,135.290021,60.039,UQ Mobile,L-06,4.39823,340.821,16.756
2024-04-01T15:51:30,34.708093,135.288898,58.781,UQ Mobile,L-02,4.50295,340.915,21.18
2024-04-01T15:52:00,34.709298,135.288731,58.929,FactoryGrid,L-02,4.60767,337.082,24.021
2024-04-01T15:52:30,34.709726,135.289931,57.796,FactoryGrid,L-01,4.71239,341.801,25.0
2024-04-01T15:53:00,34.708394,135.288204,60.906,UQ Mobile,L-01,4.81711,338.133,24.021
2024-04-01T15:53:30,34.70923,135.28869,61.089,SmartPlant Mobile,L-05,4.92183,339.037,21.18
2024-04-01T15:54:00,34.709097,135.291866,61.674,FactoryGrid,L-01,5.02655,345.228,16.756
2024-04-01T15:54:30,34.708985,135.289527,64.747,FactoryGrid,L-01,5.13127,346.012,11.18
2024-04-01T15:55:00,34.709157,135.289416,64.604,FactoryGrid,L-06,5.23599,348.08,5.0
2024-04-01T15:55:30,34.708153,135.291156,68.682,FactoryGrid,L-06,5.34071,352.219,-1.18
2024-04-01T15:56:00,34.710158,135.289481,68.888,UQ Mobile,L-05,5.44543,358.836,-6.756
2024-04-01T15:56:30,34.710443,135.288844,69.917,FactoryGrid,L-06,5.55015,368.788,-11.18
2024-04-01T15:57:00,34.711826,135.289537,72.84,UQ Mobile,L-02,5.65487,368.502,-14.021
2024-04-01T15:57:30,34.710478,135.290595,71.24,UQ Mobile,L-01,5.75959,383.02,-15.0
2024-04-01T15:58:00,34.708678,135.290087,73.551,UQ Mobile,L-06,5.86431,387.681,-14.021
2024-04-01T15:58:30,34.710763,135.288344,70.559,UQ Mobile,L-05,5.96903,393.573,-11.18
2024-04-01T15:59:00,34.708257,135.290642,71.066,UQ Mobile,L-02,6.07375,402.676,-6.756
2024-04-01T15:59:30,34.710089,135.288357,69.224,FactoryGrid,L-02,6.17847,413.583,-1.18
