time,lattitude,longtitude,connection_strength_data,provider,panel_orientation_deg,sun_altitude_deg,shadow_blockage_ratio,terrain_elevation_m
2024-09-23T12:15:00,36.34467,138.259199,74.645,UQ Mobile,90,17.711,0.0,2368.11
2024-09-23T12:18:00,36.343525,138.261579,72.286,Alpine Mobile,90,17.254,0.0,1725.34
2024-09-23T12:21:00,36.346705,138.257531,73.736,Alpine Mobile,36,16.797,0.0,1319.63
2024-09-23T12:24:00,36.341018,138.263706,72.356,Summit LTE,36,16.342,0.0,2405.68
2024-09-23T12:27:00,36.348529,138.255477,73.5,Alpine Mobile,90,15.886,0.0,2587.48
2024-09-23T12:30:00,36.346817,138.256124,72.961,Summit LTE,18,15.432,0.0,1962.3
2024-09-23T12:33:00,36.342568,138.263254,71.958,Alpine Mobile,90,14.978,0.0,1720.3
2024-09-23T12:36:00,36.351443,138.256144,72.277,UQ Mobile,72,14.525,0.0,1636.11
2024-09-23T12:39:00,36.34661,138.25607,71.223,UQ Mobile,90,14.073,0.0,1104.1
2024-09-23T12:42:00,36.352315,138.26505,71.1,Summit LTE,90,13.622,0.0,2573.28
2024-09-23T12:45:00,36.3467,138.256996,71.701,Alpine Mobile,90,13.172,0.0,1720.9
2024-09-23T12:48:00,36.34748,138.256688,69.647,Summit LTE,72,12.723,0.0,1877.57
2024-09-23T12:51:00,36.344967,138.265828,71.801,Summit LTE,36,12.276,0.0,1355.11
2024-09-23T12:54:00,36.351618,138.264869,69.965,Alpine Mobile,72,11.829,0.0,2356.9
2024-09-23T12:57:00,36.344591,138.264233,71.541,UQ Mobile,72,11.385,0.0,2095.82
2024-09-23T13:00:00,36.348039,138.2616,72.378,Alpine Mobile,36,10.941,0.0,1507.64
2024-09-23T13:03:00,36.351831,138.260271,71.982,Summit LTE,90,10.5,0.0,2257.46
2024-09-23T13:06:00,36.354371,138.266346,68.893,Alpine Mobile,90,10.059,0.042,1717.16
2024-09-23T13:09:00,36.349455,138.261569,68.125,Summit LTE,90,9.621,0.084,1304.96
2024-09-23T13:12:00,36.350705,138.261233,69.313,Alpine Mobile,72,9.184,0.125,1525.87
2024-09-23T13:15:00,36.347093,138.26332,65.205,Summit LTE,36,8.75,0.167,1208.09
2024-09-23T13:18:00,36.352378,138.266883,66.033,Summit LTE,72,8.317,0.208,1056.22
2024-09-23T13:21:00,36.35338,138.259535,66.623,Alpine Mobile,72,7.886,0.249,1702.44
2024-09-23T13:24:00,36.354065,138.263087,62.762,UQ Mobile,72,7.457,0.29,2178.27
2024-09-23T13:27:00,36.353615,138.26777,62.396,Summit LTE,36,7.03,0.33,2398.65
2024-09-23T13:30:00,36.349174,138.259662,60.415,Alpine Mobile,90,6.606,0.371,1776.48
2024-09-23T13:33:00,36.356487,138.26498,59.948,Summit LTE,72,6.184,0.411,1453.03
2024-09-23T13:36:00,36.353451,138.264927,60.248,Summit LTE,90,5.764,0.451,2621.45
2024-09-23T13:39:00,36.354367,138.264021,59.197,UQ Mobile,72,5.347,0.491,1723.42
2024-09-23T13:42:00,36.353729,138.263885,60.241,Alpine Mobile,90,4.932,0.53,1625.45
2024-09-23T13:45:00,36.356334,138.261081,57.192,Alpine Mobile,72,4.52,0.57,1294.14
2024-09-23T13:48:00,36.350609,138.262196,58.271,UQ Mobile,90,4.11,0.609,2048.72
2024-09-23T13:51:00,36.356211,138.269792,53.868,Summit LTE,72,3.703,0.647,2443.2
2024-09-23T13:54:00,36.355675,138.266511,54.308,UQ Mobile,36,3.299,0.686,1617.21
2024-09-23T13:57:00,36.359355,138.263483,54.409,Alpine Mobile,90,2.898,0.724,1329.42
2024-09-23T14:00:00,36.354496,138.268837,51.939,Summit LTE,72,2.5,0.762,1651.74
2024-09-23T14:03:00,36.359705,138.267175,51.867,Summit LTE,18,2.105,0.8,1996.09
2024-09-23T14:06:00,36.358485,138.266508,50.803,Alpine Mobile,18,1.713,0.837,1426.82
2024-09-23T14:09:00,36.360015,138.267429,49.905,Summit LTE,90,1.323,0.874,2344.5
2024-09-23T14:12:00,36.352306,138.268463,51.576,Alpine Mobile,18,0.938,0.911,1769.5
2024-09-23T14:15:00,36.354106,138.270935,47.022,Alpine Mobile,18,0.555,0.947,1983.8
2024-09-23T14:18:00,36.359275,138.272063,48.935,UQ Mobile,90,0.176,0.983,1269.24
2024-09-23T14:21:00,36.360093,138.265605,47.054,Summit LTE,18,-0.2,1.0,1909.95
2024-09-23T14:24:00,36.356577,138.273105,51.006,Alpine Mobile,72,-0.572,1.0,1270.44
2024-09-23T14:27:00,36.358196,138.271147,50.013,Summit LTE,18,-0.941,1.0,1034.32
2024-09-23T14:30:00,36.360302,138.271781,47.034,UQ Mobile,18,-1.307,1.0,2058.67
2024-09-23T14:33:00,36.355641,138.268757,46.862,UQ Mobile,72,-1.668,1.0,2482.72
2024-09-23T14:36:00,36.355135,138.271405,50.19,Alpine Mobile,36,-2.026,1.0,1495.38
2024-09-23T14:39:00,36.357521,138.272025,48.844,Summit LTE,72,-2.38,1.0,1997.86
2024-09-23T14:42:00,36.360466,138.26845,47.235,Summit LTE,36,-2.731,1.0,2569.98
2024-09-23T14:45:00,36.357841,138.267646,48.891,UQ Mobile,36,-3.077,1.0,1077.21
2024-09-23T14:48:00,36.357612,138.273885,49.664,Summit LTE,36,-3.42,1.0,1515.74
2024-09-23T14:51:00,36.366649,138.273083,48.876,UQ Mobile,18,-3.758,1.0,1423.88
2024-09-23T14:54:00,36.366671,138.27005,47.793,UQ Mobile,72,-4.092,1.0,2013.31
2024-09-23T14:57:00,36.364393,138.268015,46.558,Summit LTE,90,-4.423,1.0,2355.16
2024-09-23T15:00:00,36.359587,138.26927,47.927,Summit LTE,36,-4.749,1.0,1252.97
2024-09-23T15:03:00,36.367228,138.273054,47.342,Alpine Mobile,72,-5.071,1.0,2247.46
2024-09-23T15:06:00,36.368235,138.273938,49.665,Summit LTE,18,-5.388,1.0,1528.86
2024-09-23T15:09:00,36.368071,138.266772,48.93,Alpine Mobile,90,-5.701,1.0,2105.82
2024-09-23T15:12:00,36.36081,138.268114,47.401,Alpine Mobile,36,-6.01,1.0,1544.88
2024-09-23T15:15:00,36.362542,138.271188,47.876,Alpine Mobile,90,-6.314,1.0,1734.0
2024-09-23T15:18:00,36.363734,138.26988,49.103,UQ Mobile,90,-6.614,1.0,1323.55
2024-09-23T15:21:00,36.362964,138.271251,45.355,Alpine Mobile,72,-6.909,1.0,2574.96
2024-09-23T15:24:00,36.365629,138.270945,49.309,Summit LTE,72,-7.2,1.0,1757.88
2024-09-23T15:27:00,36.363831,138.273352,47.931,UQ Mobile,72,-7.486,1.0,2121.27
2024-09-23T15:30:00,36.365298,138.27456,49.989,Summit LTE,72,-7.767,1.0,1196.0
2024-09-23T15:33:00,36.368711,138.272671,49.002,Summit LTE,72,-8.044,1.0,1100.88
2024-09-23T15:36:00,36.364239,138.271888,45.331,Summit LTE,18,-8.316,1.0,2094.32
2024-09-23T15:39:00,36.36599,138.27406,46.84,Summit LTE,90,-8.582,1.0,1609.82
2024-09-23T15:42:00,36.367625,138.277892,47.538,Summit LTE,18,-8.844,1.0,2324.9
2024-09-23T15:45:00,36.363465,138.272363,49.049,Alpine Mobile,72,-9.101,1.0,2156.65
2024-09-23T15:48:00,36.368439,138.276423,44.976,Alpine Mobile,72,-9.353,1.0,2503.35
2024-09-23T15:51:00,36.369443,138.269708,44.994,Summit LTE,90,-9.6,1.0,2567.23
2024-09-23T15:54:00,36.365657,138.269172,51.301,Alpine Mobile,90,-9.842,1.0,1094.8
2024-09-23T15:57:00,36.368318,138.273902,46.974,Alpine Mobile,72,-10.079,1.0,2261.08
2024-09-23T16:00:00,36.370498,138.275647,51.099,Summit LTE,90,-10.311,1.0,998.59
2024-09-23T16:03:00,36.366839,138.275529,47.08,Alpine Mobile,36,-10.537,1.0,1713.27
2024-09-23T16:06:00,36.367063,138.278248,46.727,UQ Mobile,90,-10.759,1.0,2016.74
2024-09-23T16:09:00,36.369276,138.273666,51.442,Alpine Mobile,18,-10.975,1.0,1119.23
2024-09-23T16:12:00,36.368212,138.27018,49.977,UQ Mobile,36,-11.185,1.0,1258.23
2024-09-23T16:15:00,36.369556,138.274079,49.646,UQ Mobile,72,-11.391,1.0,1227.68
2024-09-23T16:18:00,36.373681,138.27733,48.465,Alpine Mobile,90,-11.59,1.0,1075.55
2024-09-23T16:21:00,36.373183,138.276177,51.509,Summit LTE,72,-11.785,1.0,1088.96
2024-09-23T16:24:00,36.368732,138.277384,45.322,UQ Mobile,18,-11.974,1.0,2128.17
2024-09-23T16:27:00,36.376529,138.27423,46.273,UQ Mobile,36,-12.158,1.0,2059.43
2024-09-23T16:30:00,36.374349,138.279707,47.893,Summit LTE,36,-12.336,1.0,1507.85
2024-09-23T16:33:00,36.373927,138.271424,47.388,Alpine Mobile,90,-12.508,1.0,1452.01
2024-09-23T16:36:00,36.371046,138.276011,48.153,Alpine Mobile,72,-12.675,1.0,1870.76
2024-09-23T16:39:00,36.373403,138.271103,48.003,Alpine Mobile,18,-12.837,1.0,2130.29
2024-09-23T16:42:00,36.370655,138.280213,49.799,Alpine Mobile,90,-12.992,1.0,1191.4
2024-09-23T16:45:00,36.379713,138.272903,47.249,Summit LTE,72,-13.143,1.0,2538.01
2024-09-23T16:48:00,36.372906,138.277514,47.046,Summit LTE,72,-13.287,1.0,1720.45
2024-09-23T16:51:00,36.380363,138.274977,48.96,UQ Mobile,90,-13.426,1.0,1775.06
2024-09-23T16:54:00,36.380481,138.277461,48.354,Summit LTE,90,-13.559,1.0,2028.01
2024-09-23T16:57:00,36.380093,138.273673,46.663,Summit LTE,18,-13.686,1.0,1986.13
