time,lattitude,longtitude,connection_strength_data,provider,storm_cell_id,humidity_percent,rain_rate_mm_per_hr,microburst_flag
2024-07-18T06:11:00,24.51378,123.61554,45.081,Stratus Wireless,SC-12,95.93,16.596,false
2024-07-18T06:12:00,24.50239,123.7212,51.541,UQ Mobile,SC-21,70.99,15.29,false
2024-07-18T06:13:00,24.55606,124.10588,61.788,UQ Mobile,SC-34,56.32,2.849,false
2024-07-18T06:14:00,24.60116,123.83094,46.735,UQ Mobile,SC-40,78.44,18.951,false
2024-07-18T06:15:00,24.92164,124.18029,35.605,Stratus Wireless,SC-11,79.81,21.192,false
2024-07-18T06:16:00,25.09242,124.18759,60.488,Typhoon Mobile,SC-12,58.3,3.111,false
2024-07-18T06:17:00,24.58347,124.19167,60.882,UQ Mobile,SC-21,68.15,3.413,false
2024-07-18T06:18:00,25.02782,123.78066,58.704,UQ Mobile,SC-34,67.56,4.36,false
2024-07-18T06:19:00,24.58888,123.75425,61.453,UQ Mobile,SC-40,66.5,2.042,false
2024-07-18T06:20:00,24.5659,124.02257,51.222,UQ Mobile,SC-11,68.37,3.49,false
2024-07-18T06:21:00,25.0304,123.63275,60.403,UQ Mobile,SC-12,55.21,4.43,false
2024-07-18T06:22:00,24.57839,124.07741,48.033,Typhoon Mobile,SC-21,97.98,15.716,false
2024-07-18T06:23:00,24.94998,123.92689,41.124,UQ Mobile,SC-34,89.5,22.098,false
2024-07-18T06:24:00,24.88479,123.65755,62.468,UQ Mobile,SC-40,64.05,0.0,false
2024-07-18T06:25:00,25.09397,124.10892,16.856,Stratus Wireless,SC-11,99.68,16.012,true
2024-07-18T06:26:00,24.71896,124.06614,53.265,Stratus Wireless,SC-12,91.15,6.96,false
2024-07-18T06:27:00,24.56006,123.98964,61.235,Typhoon Mobile,SC-21,55.91,3.927,false
2024-07-18T06:28:00,24.71128,123.84737,53.385,UQ Mobile,SC-34,72.88,11.803,false
2024-07-18T06:29:00,24.82065,123.66154,40.543,Typhoon Mobile,SC-40,73.5,26.112,false
2024-07-18T06:30:00,24.94728,124.03867,15.344,Typhoon Mobile,SC-11,109.2,16.418,true
2024-07-18T06:31:00,24.60503,123.72449,54.61,Typhoon Mobile,SC-12,61.16,11.068,false
2024-07-18T06:32:00,24.8874,123.72318,37.465,Typhoon Mobile,SC-21,98.27,26.907,false
2024-07-18T06:33:00,24.58197,123.80559,43.423,UQ Mobile,SC-34,85.83,19.764,false
2024-07-18T06:34:00,25.05881,123.90866,54.651,UQ Mobile,SC-40,76.5,9.399,false
2024-07-18T06:35:00,24.86589,124.16938,32.727,Stratus Wireless,SC-11,83.95,21.78,false
2024-07-18T06:36:00,24.74337,123.64834,53.766,Typhoon Mobile,SC-12,98.52,7.593,false
2024-07-18T06:37:00,25.0311,123.78131,61.257,UQ Mobile,SC-21,55.7,5.579,false
2024-07-18T06:38:00,24.50481,124.18305,38.604,UQ Mobile,SC-34,97.42,24.186,false
2024-07-18T06:39:00,24.81493,124.00983,47.683,Stratus Wireless,SC-40,80.0,17.023,false
2024-07-18T06:40:00,24.55613,124.13413,30.767,Stratus Wireless,SC-11,105.97,20.354,false
2024-07-18T06:41:00,24.51587,124.03865,59.979,UQ Mobile,SC-12,59.66,3.598,false
2024-07-18T06:42:00,24.57801,123.66285,62.657,Stratus Wireless,SC-21,56.08,2.243,false
2024-07-18T06:43:00,24.8958,124.11566,46.324,Stratus Wireless,SC-34,76.39,19.324,false
2024-07-18T06:44:00,24.98481,123.80217,31.578,UQ Mobile,SC-40,82.9,14.94,true
2024-07-18T06:45:00,24.73914,123.63756,21.771,Stratus Wireless,SC-11,92.7,11.428,true
2024-07-18T06:46:00,24.61039,123.8679,45.676,Stratus Wireless,SC-12,71.96,20.191,false
2024-07-18T06:47:00,24.88418,124.09876,58.908,Stratus Wireless,SC-21,66.16,5.237,false
2024-07-18T06:48:00,24.53753,123.71583,44.52,UQ Mobile,SC-34,71.88,23.157,false
2024-07-18T06:49:00,24.59552,123.96344,46.197,UQ Mobile,SC-40,98.86,15.902,false
2024-07-18T06:50:00,24.89594,124.00475,40.731,Stratus Wireless,SC-11,72.45,14.168,false
2024-07-18T06:51:00,24.82567,124.09318,59.976,Stratus Wireless,SC-12,55.92,6.499,false
2024-07-18T06:52:00,24.87954,123.92438,52.838,Stratus Wireless,SC-21,75.16,10.605,false
2024-07-18T06:53:00,24.57766,123.63745,58.593,Stratus Wireless,SC-34,62.85,4.228,false
2024-07-18T06:54:00,24.70042,124.11325,61.398,Typhoon Mobile,SC-40,57.16,3.296,false
2024-07-18T06:55:00,24.94255,124.09492,39.959,UQ Mobile,SC-11,81.01,13.119,false
2024-07-18T06:56:00,24.64206,123.90249,40.215,Typhoon Mobile,SC-12,83.16,26.411,false
2024-07-18T06:57:00,25.04172,124.10774,42.731,UQ Mobile,SC-21,84.81,20.98,false
2024-07-18T06:58:00,24.9696,124.19833,28.372,UQ Mobile,SC-34,98.75,15.794,true
2024-07-18T06:59:00,24.7634,123.70776,49.392,Typhoon Mobile,SC-40,88.23,11.993,false
2024-07-18T07:00:00,25.05125,123.64217,36.571,Typhoon Mobile,SC-11,74.12,19.974,false
2024-07-18T07:01:00,24.82858,123.90105,40.103,Stratus Wireless,SC-12,96.7,22.441,false
2024-07-18T07:02:00,24.81762,123.72529,59.896,Stratus Wireless,SC-21,61.32,4.982,false
2024-07-18T07:03:00,24.59088,123.71285,43.408,Stratus Wireless,SC-34,98.35,20.719,false
2024-07-18T07:04:00,24.55398,123.8985,51.88,Typhoon Mobile,SC-40,79.92,12.689,false
2024-07-18T07:05:00,25.02999,123.80318,36.468,Typhoon Mobile,SC-11,86.77,19.247,false
2024-07-18T07:06:00,24.99424,123.99342,25.479,Typhoon Mobile,SC-12,90.51,19.722,true
2024-07-18T07:07:00,24.56202,123.79464,45.258,Stratus Wireless,SC-21,84.71,18.577,false
2024-07-18T07:08:00,24.59384,124.10619,49.669,Stratus Wireless,SC-34,79.86,15.393,false
2024-07-18T07:09:00,25.03998,123.63853,52.908,UQ Mobile,SC-40,92.72,8.355,false
2024-07-18T07:10:00,24.77124,123.79895,44.215,UQ Mobile,SC-11,80.51,9.743,false
2024-07-18T07:11:00,24.92512,123.73395,43.599,UQ Mobile,SC-12,74.42,21.579,false
2024-07-18T07:12:00,24.82235,124.13087,60.339,UQ Mobile,SC-21,82.72,2.519,false
2024-07-18T07:13:00,24.65524,123.6291,58.169,UQ Mobile,SC-34,63.27,6.375,false
2024-07-18T07:14:00,24.97618,124.15752,56.016,Typhoon Mobile,SC-40,83.1,7.271,false
2024-07-18T07:15:00,25.03238,123.87303,18.554,UQ Mobile,SC-11,95.14,18.105,true
2024-07-18T07:16:00,25.03832,123.87979,62.883,UQ Mobile,SC-12,65.17,1.977,false
2024-07-18T07:17:00,24.97923,123.97999,49.827,Typhoon Mobile,SC-21,79.99,13.616,false
2024-07-18T07:18:00,24.6998,124.08588,43.777,Stratus Wireless,SC-34,85.02,19.53,false
2024-07-18T07:19:00,24.80347,124.00701,42.884,UQ Mobile,SC-40,85.77,23.472,false
2024-07-18T07:20:00,24.82116,123.74554,37.62,UQ Mobile,SC-11,71.36,17.325,false
2024-07-18T07:21:00,24.59097,124.19425,42.47,UQ Mobile,SC-12,91.06,20.498,false
2024-07-18T07:22:00,25.07474,124.19696,56.357,Stratus Wireless,SC-21,74.34,5.341,false
2024-07-18T07:23:00,24.87572,123.74413,47.282,UQ Mobile,SC-34,95.03,14.961,false
2024-07-18T07:24:00,24.69251,123.73539,60.677,Stratus Wireless,SC-40,65.34,3.86,false
2024-07-18T07:25:00,25.06903,123.61269,31.929,UQ Mobile,SC-11,74.75,24.353,false
2024-07-18T07:26:00,24.74452,123.97464,45.781,UQ Mobile,SC-12,73.41,19.017,false
2024-07-18T07:27:00,24.50545,123.77408,43.309,Stratus Wireless,SC-21,76.75,23.627,false
2024-07-18T07:28:00,24.89858,124.11843,49.909,Stratus Wireless,SC-34,91.96,13.6,false
2024-07-18T07:29:00,24.83855,123.82426,52.838,Stratus Wireless,SC-40,73.7,13.47,false
2024-07-18T07:30:00,24.52544,123.64985,24.518,Stratus Wireless,SC-11,104.5,7.178,true
2024-07-18T07:31:00,24.54675,123.84851,55.064,Stratus Wireless,SC-12,71.41,10.615,false
2024-07-18T07:32:00,24.78144,123.76205,49.161,Stratus Wireless,SC-21,96.47,12.828,false
2024-07-18T07:33:00,24.8655,123.91385,53.245,UQ Mobile,SC-34,85.52,10.303,false
2024-07-18T07:34:00,24.87937,123.90946,54.459,Stratus Wireless,SC-40,71.32,9.656,false
2024-07-18T07:35:00,24.89396,123.69445,30.359,Stratus Wireless,SC-11,79.76,25.245,false
2024-07-18T07:36:00,24.56216,123.84881,58.817,Typhoon Mobile,SC-12,57.7,8.429,false
2024-07-18T07:37:00,24.50004,123.65104,35.81,Typhoon Mobile,SC-21,95.06,29.076,false
2024-07-18T07:38:00,24.74434,123.7928,60.187,Stratus Wireless,SC-34,62.19,2.93,false
2024-07-18T07:39:00,25.00897,123.69455,57.458,Typhoon Mobile,SC-40,56.44,7.494,false
2024-07-18T07:40:00,25.06482,123.97239,38.029,UQ Mobile,SC-11,96.29,13.436,false
2024-07-18T07:41:00,25.03892,123.73708,58.811,Stratus Wireless,SC-12,61.08,6.524,false
2024-07-18T07:42:00,24.67486,124.14963,60.674,UQ Mobile,SC-21,58.96,5.404,false
2024-07-18T07:43:00,24.68697,124.18263,54.862,UQ Mobile,SC-34,84.52,7.344,false
2024-07-18T07:44:00,24.7069,123.97424,49.182,UQ Mobile,SC-40,99.27,11.394,false
2024-07-18T07:45:00,24.51794,123.67083,40.593,Stratus Wireless,SC-11,88.12,10.679,false
2024-07-18T07:46:00,24.59224,124.04608,52.878,Stratus Wireless,SC-12,90.18,8.508,false
2024-07-18T07:47:00,24.55413,124.05245,42.303,UQ Mobile,SC-21,73.58,25.34,false
2024-07-18T07:48:00,24.73,124.11125,46.723,Stratus Wireless,SC-34,90.07,16.313,false
2024-07-18T07:49:00,24.97918,124.05777,63.498,UQ Mobile,SC-40,64.9,0.151,false
2024-07-18T07:50:00,24.69191,124.09459,42.116,Stratus Wireless,SC-11,84.91,10.736,false
2024-07-18T07:51:00,24.61447,123.8491,51.121,UQ Mobile,SC-12,96.22,9.814,false
2024-07-18T07:52:00,24.95875,123.9777,61.867,Stratus Wireless,SC-21,78.04,0.0,false
2024-07-18T07:53:00,24.94057,123.72759,57.953,Stratus Wireless,SC-34,69.56,4.266,false
2024-07-18T07:54:00,24.93007,123.63714,60.196,Stratus Wireless,SC-40,64.05,3.323,false
2024-07-18T07:55:00,24.84695,123.87005,38.074,Typhoon Mobile,SC-11,88.35,13.911,false
2024-07-18T07:56:00,24.65188,124.05806,46.3,Typhoon Mobile,SC-12,79.14,17.429,false
2024-07-18T07:57:00,24.93958,123.90106,55.301,Stratus Wireless,SC-21,83.37,5.848,false
2024-07-18T07:58:00,24.60571,123.89538,47.001,UQ Mobile,SC-34,85.37,19.067,false
2024-07-18T07:59:00,24.99964,123.69559,61.954,UQ Mobile,SC-40,61.47,3.783,false
