time,lattitude,longtitude,connection_strength_data,provider,tower_id,tide_height_m,wave_noise_component,distance_to_coast_km
2024-06-04T13:40:00,33.667659,134.94433,68.343,KDDI Coastal,CST-103,0.701,4.402,2.636
2024-06-04T13:45:00,33.655215,134.937817,69.189,KDDI Coastal,CST-104,0.689,4.376,2.615
2024-06-04T13:50:00,33.666454,134.947333,69.266,KDDI Coastal,CST-105,0.676,4.347,2.594
2024-06-04T13:55:00,33.656395,134.941868,69.775,Pacific Wave LTE,CST-106,0.664,4.315,2.573
2024-06-04T14:00:00,33.668384,134.935659,69.389,KDDI Coastal,CST-107,0.651,4.28,2.552
2024-06-04T14:05:00,33.658767,134.947088,69.095,Pacific Wave LTE,CST-108,0.638,4.242,2.53
2024-06-04T14:10:00,33.669897,134.941955,68.275,KDDI Coastal,CST-109,0.625,4.201,2.509
2024-06-04T14:15:00,33.65437,134.943908,68.024,UQ Mobile,CST-110,0.612,4.157,2.487
2024-06-04T14:20:00,33.662884,134.944409,70.541,Pacific Wave LTE,CST-111,0.599,4.111,2.466
2024-06-04T14:25:00,33.652686,134.939742,70.545,Pacific Wave LTE,CST-112,0.586,4.062,2.444
2024-06-04T14:30:00,33.663786,134.942095,67.859,UQ Mobile,CST-113,0.573,4.01,2.422
2024-06-04T14:35:00,33.663997,134.943561,69.702,KDDI Coastal,CST-114,0.56,3.955,2.401
2024-06-04T14:40:00,33.651802,134.941561,70.441,Pacific Wave LTE,CST-115,0.547,3.897,2.379
2024-06-04T14:45:00,33.662757,134.93973,68.617,KDDI Coastal,CST-116,0.534,3.837,2.357
2024-06-04T14:50:00,33.658077,134.953291,69.683,Pacific Wave LTE,CST-117,0.521,3.774,2.335
2024-06-04T14:55:00,33.660002,134.944148,67.45,KDDI Coastal,CST-118,0.508,3.709,2.313
2024-06-04T15:00:00,33.656723,134.951619,69.373,Pacific Wave LTE,CST-119,0.494,3.641,2.291
2024-06-04T15:05:00,33.6619,134.954329,67.931,UQ Mobile,CST-120,0.481,3.57,2.269
2024-06-04T15:10:00,33.65237,134.955025,69.891,Pacific Wave LTE,CST-121,0.468,3.497,2.246
2024-06-04T15:15:00,33.651596,134.957067,69.949,Pacific Wave LTE,CST-122,0.454,3.422,2.224
2024-06-04T15:20:00,33.665168,134.94422,67.582,KDDI Coastal,CST-123,0.441,3.344,2.202
2024-06-04T15:25:00,33.64909,134.946767,67.781,UQ Mobile,CST-124,0.428,3.264,2.179
2024-06-04T15:30:00,33.65301,134.950433,67.419,UQ Mobile,CST-100,0.414,3.182,2.157
2024-06-04T15:35:00,33.653531,134.951414,67.698,UQ Mobile,CST-101,0.401,3.098,2.134
2024-06-04T15:40:00,33.659676,134.957603,69.154,UQ Mobile,CST-102,0.387,3.011,2.112
2024-06-04T15:45:00,33.651331,134.948277,68.268,Pacific Wave LTE,CST-103,0.374,2.923,2.089
2024-06-04T15:50:00,33.648154,134.952952,67.499,Pacific Wave LTE,CST-104,0.36,2.832,2.066
2024-06-04T15:55:00,33.666812,134.955426,68.657,KDDI Coastal,CST-105,0.346,2.739,2.043
2024-06-04T16:00:00,33.660893,134.944805,66.753,UQ Mobile,CST-106,0.333,2.645,2.021
2024-06-04T16:05:00,33.659934,134.95731,67.917,UQ Mobile,CST-107,0.319,2.549,1.998
2024-06-04T16:10:00,33.647735,134.964573,65.842,Pacific Wave LTE,CST-108,0.305,2.451,1.975
2024-06-04T16:15:00,33.659943,134.959453,68.403,Pacific Wave LTE,CST-109,0.292,2.351,1.952
2024-06-04T16:20:00,33.654779,134.962973,66.179,Pacific Wave LTE,CST-110,0.278,2.25,1.929
2024-06-04T16:25:00,33.651341,134.964367,68.298,KDDI Coastal,CST-111,0.264,2.147,1.906
2024-06-04T16:30:00,33.653867,134.96119,66.852,UQ Mobile,CST-112,0.25,2.043,1.882
2024-06-04T16:35:00,33.654001,134.952548,66.181,UQ Mobile,CST-113,0.236,1.937,1.859
2024-06-04T16:40:00,33.662541,134.952486,67.441,KDDI Coastal,CST-114,0.223,1.83,1.836
2024-06-04T16:45:00,33.663072,134.962041,66.063,UQ Mobile,CST-115,0.209,1.722,1.813
2024-06-04T16:50:00,33.659825,134.968146,66.867,UQ Mobile,CST-116,0.195,1.613,1.789
2024-06-04T16:55:00,33.658547,134.957623,67.618,Pacific Wave LTE,CST-117,0.181,1.502,1.766
2024-06-04T17:00:00,33.649614,134.955115,64.999,Pacific Wave LTE,CST-118,0.167,1.391,1.742
2024-06-04T17:05:00,33.661291,134.967259,64.667,UQ Mobile,CST-119,0.153,1.278,1.719
2024-06-04T17:10:00,33.653469,134.95673,65.136,KDDI Coastal,CST-120,0.139,1.165,1.695
2024-06-04T17:15:00,33.644785,134.960863,65.383,Pacific Wave LTE,CST-121,0.126,1.051,1.672
2024-06-04T17:20:00,33.650966,134.970656,64.891,KDDI Coastal,CST-122,0.112,0.936,1.648
2024-06-04T17:25:00,33.658789,134.963019,65.992,UQ Mobile,CST-123,0.098,0.82,1.624
2024-06-04T17:30:00,33.657529,134.962992,64.724,KDDI Coastal,CST-124,0.084,0.704,1.601
2024-06-04T17:35:00,33.658793,134.967389,64.756,KDDI Coastal,CST-100,0.07,0.587,1.577
2024-06-04T17:40:00,33.662077,134.966608,64.32,KDDI Coastal,CST-101,0.056,0.47,1.553
2024-06-04T17:45:00,33.657461,134.969243,63.416,Pacific Wave LTE,CST-102,0.042,0.353,1.529
2024-06-04T17:50:00,33.652024,134.97333,65.213,KDDI Coastal,CST-103,0.028,0.236,1.505
2024-06-04T17:55:00,33.655322,134.959393,65.551,Pacific Wave LTE,CST-104,0.014,0.118,1.481
2024-06-04T18:00:00,33.65454,134.966207,65.574,Pacific Wave LTE,CST-105,0.0,0.0,1.457
2024-06-04T18:05:00,33.662055,134.966172,64.464,UQ Mobile,CST-106,-0.014,-0.118,1.433
2024-06-04T18:10:00,33.657288,134.975957,63.69,UQ Mobile,CST-107,-0.028,-0.236,1.409
2024-06-04T18:15:00,33.653774,134.977947,63.668,KDDI Coastal,CST-108,-0.042,-0.353,1.385
2024-06-04T18:20:00,33.659805,134.962056,63.452,KDDI Coastal,CST-109,-0.056,-0.47,1.361
2024-06-04T18:25:00,33.651365,134.963894,65.039,UQ Mobile,CST-110,-0.07,-0.587,1.337
2024-06-04T18:30:00,33.645449,134.971119,63.444,Pacific Wave LTE,CST-111,-0.084,-0.704,1.313
2024-06-04T18:35:00,33.647042,134.967869,64.269,KDDI Coastal,CST-112,-0.098,-0.82,1.288
2024-06-04T18:40:00,33.646044,134.983022,63.894,UQ Mobile,CST-113,-0.112,-0.936,1.264
2024-06-04T18:45:00,33.651147,134.970626,62.288,KDDI Coastal,CST-114,-0.126,-1.051,1.24
2024-06-04T18:50:00,33.652781,134.972717,62.71,KDDI Coastal,CST-115,-0.139,-1.165,1.216
2024-06-04T18:55:00,33.643603,134.980553,64.056,KDDI Coastal,CST-116,-0.153,-1.278,1.191
2024-06-04T19:00:00,33.657686,134.971032,63.631,KDDI Coastal,CST-117,-0.167,-1.391,1.167
2024-06-04T19:05:00,33.653458,134.972484,61.797,Pacific Wave LTE,CST-118,-0.181,-1.502,1.142
2024-06-04T19:10:00,33.646419,134.981361,63.085,UQ Mobile,CST-119,-0.195,-1.613,1.118
2024-06-04T19:15:00,33.658663,134.970378,61.631,KDDI Coastal,CST-120,-0.209,-1.722,1.093
2024-06-04T19:20:00,33.652801,134.984511,63.103,Pacific Wave LTE,CST-121,-0.223,-1.83,1.069
2024-06-04T19:25:00,33.647042,134.984208,61.995,Pacific Wave LTE,CST-122,-0.236,-1.937,1.044
2024-06-04T19:30:00,33.644197,134.977492,62.335,KDDI Coastal,CST-123,-0.25,-2.043,1.02
2024-06-04T19:35:00,33.659501,134.987966,61.633,UQ Mobile,CST-124,-0.264,-2.147,0.995
2024-06-04T19:40:00,33.643722,134.980338,61.313,Pacific Wave LTE,CST-100,-0.278,-2.25,0.971
2024-06-04T19:45:00,33.654658,134.974115,61.438,KDDI Coastal,CST-101,-0.292,-2.351,0.946
2024-06-04T19:50:00,33.656021,134.979831,61.143,Pacific Wave LTE,CST-102,-0.305,-2.451,0.921
2024-06-04T19:55:00,33.651823,134.978368,62.394,UQ Mobile,CST-103,-0.319,-2.549,0.897
2024-06-04T20:00:00,33.651285,134.987938,61.92,Pacific Wave LTE,CST-104,-0.333,-2.645,0.872
2024-06-04T20:05:00,33.659462,134.9859,61.217,KDDI Coastal,CST-105,-0.346,-2.739,0.847
2024-06-04T20:10:00,33.643642,134.985689,60.087,UQ Mobile,CST-106,-0.36,-2.832,0.822
2024-06-04T20:15:00,33.656025,134.991427,60.926,KDDI Coastal,CST-107,-0.374,-2.923,0.798
2024-06-04T20:20:00,33.659346,134.989193,62.125,KDDI Coastal,CST-108,-0.387,-3.011,0.773
2024-06-04T20:25:00,33.655682,134.995601,59.847,UQ Mobile,CST-109,-0.401,-3.098,0.748
2024-06-04T20:30:00,33.646106,134.994624,60.144,UQ Mobile,CST-110,-0.414,-3.182,0.723
2024-06-04T20:35:00,33.653218,134.985521,61.203,UQ Mobile,CST-111,-0.428,-3.264,0.698
2024-06-04T20:40:00,33.651203,134.993438,61.442,UQ Mobile,CST-112,-0.441,-3.344,0.673
2024-06-04T20:45:00,33.653409,134.993424,59.909,Pacific Wave LTE,CST-113,-0.454,-3.422,0.649
2024-06-04T20:50:00,33.656038,134.99876,59.507,UQ Mobile,CST-114,-0.468,-3.497,0.624
2024-06-04T20:55:00,33.64765,134.997952,60.849,Pacific Wave LTE,CST-115,-0.481,-3.57,0.599
2024-06-04T21:00:00,33.644849,134.993109,61.096,Pacific Wave LTE,CST-116,-0.494,-3.641,0.574
2024-06-04T21:05:00,33.650338,134.994739,60.755,KDDI Coastal,CST-117,-0.508,-3.709,0.549
2024-06-04T21:10:00,33.653765,134.990306,60.906,Pacific Wave LTE,CST-118,-0.521,-3.774,0.524
2024-06-04T21:15:00,33.643174,134.991933,58.92,Pacific Wave LTE,CST-119,-0.534,-3.837,0.499
2024-06-04T21:20:00,33.64346,134.990361,59.014,UQ Mobile,CST-120,-0.547,-3.897,0.474
2024-06-04T21:25:00,33.650245,134.989306,60.414,Pacific Wave LTE,CST-121,-0.56,-3.955,0.449
2024-06-04T21:30:00,33.65193,134.996234,58.241,UQ Mobile,CST-122,-0.573,-4.01,0.424
2024-06-04T21:35:00,33.653022,134.986564,60.383,UQ Mobile,CST-123,-0.586,-4.062,0.399
2024-06-04T21:40:00,33.650423,135.004819,60.014,UQ Mobile,CST-124,-0.599,-4.111,0.374
2024-06-04T21:45:00,33.650975,134.996033,58.135,UQ Mobile,CST-100,-0.612,-4.157,0.349
2024-06-04T21:50:00,33.647802,135.002644,59.661,UQ Mobile,CST-101,-0.625,-4.201,0.324
2024-06-04T21:55:00,33.645949,134.997856,57.959,UQ Mobile,CST-102,-0.638,-4.242,0.299
2024-06-04T22:00:00,33.6483,134.992217,58.74,UQ Mobile,CST-103,-0.651,-4.28,0.274
2024-06-04T22:05:00,33.654633,134.998054,58.6,UQ Mobile,CST-104,-0.664,-4.315,0.249
2024-06-04T22:10:00,33.643625,134.99358,59.116,UQ Mobile,CST-105,-0.676,-4.347,0.224
2024-06-04T22:15:00,33.658456,135.00813,57.755,KDDI Coastal,CST-106,-0.689,-4.376,0.201
2024-06-04T22:20:00,33.641374,134.991631,58.161,UQ Mobile,CST-107,-0.701,-4.402,0.226
2024-06-04T22:25:00,33.643125,134.996232,59.436,Pacific Wave LTE,CST-108,-0.714,-4.425,0.251
2024-06-04T22:30:00,33.64993,134.995575,58.325,KDDI Coastal,CST-109,-0.726,-4.445,0.276
2024-06-04T22:35:00,33.64218,134.997008,58.628,KDDI Coastal,CST-110,-0.739,-4.462,0.301
2024-06-04T22:40:00,33.653127,134.996008,57.64,Pacific Wave LTE,CST-111,-0.751,-4.475,0.326
2024-06-04T22:45:00,33.646189,135.013486,59.48,UQ Mobile,CST-112,-0.763,-4.486,0.351
2024-06-04T22:50:00,33.656414,135.012207,59.635,KDDI Coastal,CST-113,-0.776,-4.494,0.376
2024-06-04T22:55:00,33.654979,135.008025,58.035,UQ Mobile,CST-114,-0.788,-4.498,0.401
2024-06-04T23:00:00,33.649309,134.996731,59.434,KDDI Coastal,CST-115,-0.8,-4.5,0.426
2024-06-04T23:05:00,33.643853,135.013734,57.51,Pacific Wave LTE,CST-116,-0.812,-4.498,0.451
2024-06-04T23:10:00,33.648759,135.010851,58.902,UQ Mobile,CST-117,-0.824,-4.494,0.475
2024-06-04T23:15:00,33.652091,134.999755,58.456,Pacific Wave LTE,CST-118,-0.836,-4.486,0.5
2024-06-04T23:20:00,33.650801,135.008546,56.909,UQ Mobile,CST-119,-0.848,-4.475,0.525
2024-06-04T23:25:00,33.646466,135.007439,56.993,UQ Mobile,CST-120,-0.86,-4.462,0.55
2024-06-04T23:30:00,33.642968,135.004955,57.162,Pacific Wave LTE,CST-121,-0.871,-4.445,0.575
2024-06-04T23:35:00,33.656218,135.008128,59.516,UQ Mobile,CST-122,-0.883,-4.425,0.6
2024-06-04T23:40:00,33.641112,135.001048,59.24,Pacific Wave LTE,CST-123,-0.895,-4.402,0.625
2024-06-04T23:45:00,33.657425,135.011693,56.784,KDDI Coastal,CST-124,-0.906,-4.376,0.65
2024-06-04T23:50:00,33.649688,135.013313,58.99,Pacific Wave LTE,CST-100,-0.918,-4.347,0.675
2024-06-04T23:55:00,33.652355,135.016694,57.634,KDDI Coastal,CST-101,-0.929,-4.315,0.7
2024-06-05T00:00:00,33.656462,135.021509,57.756,UQ Mobile,CST-102,-0.94,-4.28,0.724
2024-06-05T00:05:00,33.646816,135.017952,59.195,KDDI Coastal,CST-103,-0.952,-4.242,0.749
2024-06-05T00:10:00,33.660638,135.009523,59.408,UQ Mobile,CST-104,-0.963,-4.201,0.774
2024-06-05T00:15:00,33.655066,135.020193,57.507,Pacific Wave LTE,CST-105,-0.974,-4.157,0.799
2024-06-05T00:20:00,33.653003,135.008197,58.822,Pacific Wave LTE,CST-106,-0.985,-4.111,0.824
2024-06-05T00:25:00,33.652989,135.011601,58.339,UQ Mobile,CST-107,-0.996,-4.062,0.848
2024-06-05T00:30:00,33.643545,135.026335,58.227,Pacific Wave LTE,CST-108,-1.007,-4.01,0.873
2024-06-05T00:35:00,33.646197,135.018467,59.107,Pacific Wave LTE,CST-109,-1.018,-3.955,0.898
2024-06-05T00:40:00,33.656235,135.012284,56.828,Pacific Wave LTE,CST-110,-1.028,-3.897,0.923
2024-06-05T00:45:00,33.658521,135.027883,58.635,UQ Mobile,CST-111,-1.039,-3.837,0.947
2024-06-05T00:50:00,33.647176,135.027522,57.558,Pacific Wave LTE,CST-112,-1.05,-3.774,0.972
2024-06-05T00:55:00,33.654865,135.020143,59.474,KDDI Coastal,CST-113,-1.06,-3.709,0.996
2024-06-05T01:00:00,33.643617,135.030003,58.048,Pacific Wave LTE,CST-114,-1.071,-3.641,1.021
2024-06-05T01:05:00,33.64745,135.01552,59.707,KDDI Coastal,CST-115,-1.081,-3.57,1.046
2024-06-05T01:10:00,33.651405,135.012884,57.654,UQ Mobile,CST-116,-1.091,-3.497,1.07
2024-06-05T01:15:00,33.645125,135.015577,57.854,KDDI Coastal,CST-117,-1.101,-3.422,1.095
2024-06-05T01:20:00,33.648785,135.017893,58.679,KDDI Coastal,CST-118,-1.111,-3.344,1.119
2024-06-05T01:25:00,33.649139,135.024321,59.426,KDDI Coastal,CST-119,-1.121,-3.264,1.144
2024-06-05T01:30:00,33.646374,135.022374,59.633,KDDI Coastal,CST-120,-1.131,-3.182,1.168
2024-06-05T01:35:00,33.64841,135.03156,57.758,KDDI Coastal,CST-121,-1.141,-3.098,1.192
2024-06-05T01:40:00,33.642623,135.033037,58.964,KDDI Coastal,CST-122,-1.151,-3.011,1.217
2024-06-05T01:45:00,33.644393,135.034668,58.618,KDDI Coastal,CST-123,-1.161,-2.923,1.241
2024-06-05T01:50:00,33.646049,135.025745,60.24,KDDI Coastal,CST-124,-1.17,-2.832,1.265
2024-06-05T01:55:00,33.653307,135.030255,59.95,KDDI Coastal,CST-100,-1.18,-2.739,1.29
2024-06-05T02:00:00,33.66001,135.030943,58.323,UQ Mobile,CST-101,-1.189,-2.645,1.314
2024-06-05T02:05:00,33.658577,135.03069,60.533,Pacific Wave LTE,CST-102,-1.198,-2.549,1.338
2024-06-05T02:10:00,33.661251,135.019873,60.525,Pacific Wave LTE,CST-103,-1.208,-2.451,1.362
2024-06-05T02:15:00,33.661682,135.026271,60.29,KDDI Coastal,CST-104,-1.217,-2.351,1.386
2024-06-05T02:20:00,33.651206,135.037336,57.845,UQ Mobile,CST-105,-1.226,-2.25,1.411
2024-06-05T02:25:00,33.650317,135.030973,57.926,UQ Mobile,CST-106,-1.235,-2.147,1.435
2024-06-05T02:30:00,33.645694,135.035133,58.286,KDDI Coastal,CST-107,-1.243,-2.043,1.459
2024-06-05T02:35:00,33.657257,135.037864,59.118,Pacific Wave LTE,CST-108,-1.252,-1.937,1.483
2024-06-05T02:40:00,33.649716,135.034387,60.251,Pacific Wave LTE,CST-109,-1.261,-1.83,1.507
2024-06-05T02:45:00,33.652032,135.02825,60.869,KDDI Coastal,CST-110,-1.269,-1.722,1.53
2024-06-05T02:50:00,33.656989,135.024498,60.851,KDDI Coastal,CST-111,-1.278,-1.613,1.554
2024-06-05T02:55:00,33.648747,135.030087,61.04,UQ Mobile,CST-112,-1.286,-1.502,1.578
2024-06-05T03:00:00,33.658121,135.04246,60.532,KDDI Coastal,CST-113,-1.294,-1.391,1.602
2024-06-05T03:05:00,33.650891,135.035515,58.616,Pacific Wave LTE,CST-114,-1.303,-1.278,1.626
2024-06-05T03:10:00,33.644779,135.038273,60.762,Pacific Wave LTE,CST-115,-1.311,-1.165,1.649
2024-06-05T03:15:00,33.662585,135.028746,61.145,UQ Mobile,CST-116,-1.319,-1.051,1.673
2024-06-05T03:20:00,33.656677,135.044002,60.925,UQ Mobile,CST-117,-1.326,-0.936,1.697
2024-06-05T03:25:00,33.650378,135.039831,60.194,Pacific Wave LTE,CST-118,-1.334,-0.82,1.72
2024-06-05T03:30:00,33.653502,135.039892,60.685,KDDI Coastal,CST-119,-1.342,-0.704,1.744
2024-06-05T03:35:00,33.664114,135.039637,62.012,UQ Mobile,CST-120,-1.349,-0.587,1.767
2024-06-05T03:40:00,33.654388,135.036693,61.867,UQ Mobile,CST-121,-1.357,-0.47,1.791
2024-06-05T03:45:00,33.656987,135.036018,60.221,KDDI Coastal,CST-122,-1.364,-0.353,1.814
2024-06-05T03:50:00,33.656428,135.040507,59.812,KDDI Coastal,CST-123,-1.371,-0.236,1.837
2024-06-05T03:55:00,33.655445,135.045629,62.363,UQ Mobile,CST-124,-1.379,-0.118,1.86
