time,lattitude,longtitude,connection_strength_data,provider,station_name,train_velocity_kmh,repeater_gain_db,tunnel_depth_m
2024-02-14T11:01:00,35.693549,139.75731,53.6,UQ Mobile,Asahi,72.281,15.696,33.409
2024-02-14T11:01:20,35.686235,139.761224,53.526,TunnelGrid,Mori,71.723,15.591,32.196
2024-02-14T11:01:40,35.693043,139.763704,54.081,SubwayNet,Ayame,69.762,15.64,31.754
2024-02-14T11:02:00,35.690972,139.762974,53.298,SubwayNet,Sora,71.272,15.679,32.79
2024-02-14T11:02:20,35.69212,139.760224,55.161,TunnelGrid,Hinode,71.7,15.484,31.218
2024-02-14T11:02:40,35.691923,139.760195,54.388,SubwayNet,Kiba,68.754,15.813,32.794
2024-02-14T11:03:00,35.693474,139.759335,54.049,UQ Mobile,Asahi,67.438,15.839,32.379
2024-02-14T11:03:20,35.693813,139.759713,53.529,UQ Mobile,Mori,69.606,15.668,31.924
2024-02-14T11:03:40,35.688254,139.762192,56.079,TunnelGrid,Ayame,67.09,15.651,30.628
2024-02-14T11:04:00,35.689302,139.761886,54.531,TunnelGrid,Sora,68.194,15.616,30.832
2024-02-14T11:04:20,35.689165,139.75713,54.95,UQ Mobile,Hinode,68.477,15.561,30.479
2024-02-14T11:04:40,35.693935,139.758724,55.09,SubwayNet,Kiba,67.75,15.608,30.563
2024-02-14T11:05:00,35.687775,139.762656,54.486,SubwayNet,Asahi,65.993,15.739,30.858
2024-02-14T11:05:20,35.692428,139.757161,55.829,SubwayNet,Mori,65.544,15.836,31.445
2024-02-14T11:05:40,35.688268,139.763409,54.961,SubwayNet,Ayame,63.628,15.904,31.073
2024-02-14T11:06:00,35.692868,139.759677,55.249,SubwayNet,Sora,63.13,15.854,30.429
2024-02-14T11:06:20,35.693366,139.760766,56.447,TunnelGrid,Hinode,63.297,15.762,29.786
2024-02-14T11:06:40,35.686238,139.760919,55.409,TunnelGrid,Kiba,62.986,15.923,30.906
2024-02-14T11:07:00,35.690678,139.762806,55.725,SubwayNet,Asahi,61.818,15.824,29.564
2024-02-14T11:07:20,35.689904,139.759928,55.934,TunnelGrid,Mori,58.381,16.028,29.417
2024-02-14T11:07:40,35.690359,139.760567,56.483,SubwayNet,Ayame,59.03,15.927,28.996
2024-02-14T11:08:00,35.687717,139.761333,55.352,TunnelGrid,Sora,58.697,16.082,29.971
2024-02-14T11:08:20,35.68987,139.761668,56.025,UQ Mobile,Hinode,59.099,16.041,29.877
2024-02-14T11:08:40,35.687757,139.761539,56.964,UQ Mobile,Kiba,54.989,16.19,28.824
2024-02-14T11:09:00,35.687484,139.762094,57.507,SubwayNet,Asahi,53.734,16.363,29.334
2024-02-14T11:09:20,35.690978,139.76359,55.613,TunnelGrid,Mori,55.306,16.298,29.741
2024-02-14T11:09:40,35.686241,139.7637,56.425,TunnelGrid,Ayame,52.484,16.381,28.77
2024-02-14T11:10:00,35.690405,139.758039,57.569,TunnelGrid,Sora,52.718,16.224,27.859
2024-02-14T11:10:20,35.689956,139.761662,57.621,UQ Mobile,Hinode,50.391,16.473,28.211
2024-02-14T11:10:40,35.690641,139.758413,58.28,SubwayNet,Kiba,51.025,16.478,28.598
2024-02-14T11:11:00,35.687924,139.758292,58.196,SubwayNet,Asahi,48.265,16.485,27.092
2024-02-14T11:11:20,35.687125,139.763311,57.203,UQ Mobile,Mori,50.082,16.512,28.287
2024-02-14T11:11:40,35.692683,139.762818,58.122,TunnelGrid,Ayame,48.458,16.672,28.358
2024-02-14T11:12:00,35.690948,139.761176,58.105,TunnelGrid,Sora,47.8,16.745,28.419
2024-02-14T11:12:20,35.69127,139.762141,58.662,TunnelGrid,Hinode,43.551,16.936,26.97
2024-02-14T11:12:40,35.686461,139.760351,57.814,TunnelGrid,Kiba,44.73,16.923,27.624
2024-02-14T11:13:00,35.693901,139.763458,57.908,UQ Mobile,Asahi,44.755,16.924,27.648
2024-02-14T11:13:20,35.693033,139.760232,59.005,TunnelGrid,Mori,40.977,17.137,26.464
2024-02-14T11:13:40,35.688666,139.76158,58.196,TunnelGrid,Ayame,40.063,17.33,26.909
2024-02-14T11:14:00,35.686538,139.758306,60.004,UQ Mobile,Sora,38.219,17.399,26.028
2024-02-14T11:14:20,35.693315,139.763784,58.174,UQ Mobile,Hinode,40.492,17.296,27.012
2024-02-14T11:14:40,35.692056,139.763922,59.094,TunnelGrid,Kiba,39.181,17.369,26.524
2024-02-14T11:15:00,35.686442,139.759397,60.385,UQ Mobile,Asahi,35.71,17.928,26.977
2024-02-14T11:15:20,35.688686,139.757567,61.25,SubwayNet,Mori,36.497,17.403,24.875
2024-02-14T11:15:40,35.690229,139.757271,60.15,TunnelGrid,Ayame,32.702,18.195,25.996
2024-02-14T11:16:00,35.69103,139.757531,61.062,SubwayNet,Sora,34.073,18.037,26.287
2024-02-14T11:16:20,35.687797,139.757326,60.592,TunnelGrid,Hinode,31.314,18.307,25.425
2024-02-14T11:16:40,35.687679,139.758275,60.955,UQ Mobile,Kiba,29.164,18.597,25.004
2024-02-14T11:17:00,35.691474,139.759676,60.739,UQ Mobile,Asahi,29.073,18.674,25.288
2024-02-14T11:17:20,35.688406,139.759282,59.84,TunnelGrid,Mori,32.836,18.047,25.38
2024-02-14T11:17:40,35.693123,139.762747,60.79,UQ Mobile,Ayame,34.188,17.668,24.557
2024-02-14T11:18:00,35.688285,139.759168,60.735,TunnelGrid,Sora,33.697,17.886,25.252
2024-02-14T11:18:20,35.687061,139.760364,59.23,TunnelGrid,Hinode,36.224,17.643,25.891
2024-02-14T11:18:40,35.688491,139.761683,59.415,UQ Mobile,Kiba,34.214,18.059,26.504
2024-02-14T11:19:00,35.69121,139.756946,59.302,UQ Mobile,Asahi,37.318,17.379,25.317
2024-02-14T11:19:20,35.691528,139.758902,60.492,SubwayNet,Mori,36.806,17.435,25.248
2024-02-14T11:19:40,35.688157,139.75771,59.223,TunnelGrid,Ayame,37.023,17.733,26.935
2024-02-14T11:20:00,35.691716,139.757487,58.649,TunnelGrid,Sora,39.755,17.42,27.191
2024-02-14T11:20:20,35.692883,139.759347,60.11,UQ Mobile,Hinode,40.958,17.032,25.88
2024-02-14T11:20:40,35.692554,139.759725,58.406,SubwayNet,Kiba,42.876,17.018,27.017
2024-02-14T11:21:00,35.692849,139.760378,58.137,SubwayNet,Asahi,42.703,17.151,27.659
2024-02-14T11:21:20,35.693153,139.756106,58.28,TunnelGrid,Mori,43.029,17.154,27.886
2024-02-14T11:21:40,35.688101,139.762507,58.61,SubwayNet,Ayame,47.301,16.696,27.824
2024-02-14T11:22:00,35.693933,139.756364,58.486,UQ Mobile,Sora,47.318,16.612,27.323
2024-02-14T11:22:20,35.686676,139.763038,57.571,SubwayNet,Hinode,45.789,16.92,28.262
2024-02-14T11:22:40,35.689949,139.758961,57.713,UQ Mobile,Kiba,47.814,16.493,26.889
2024-02-14T11:23:00,35.688117,139.757815,56.799,UQ Mobile,Asahi,50.674,16.373,27.729
2024-02-14T11:23:20,35.686942,139.76351,58.383,UQ Mobile,Mori,49.003,16.622,28.358
2024-02-14T11:23:40,35.690906,139.762301,58.027,SubwayNet,Ayame,50.216,16.402,27.66
2024-02-14T11:24:00,35.693146,139.763176,57.103,UQ Mobile,Sora,53.144,16.198,27.907
2024-02-14T11:24:20,35.692322,139.763482,57.627,UQ Mobile,Hinode,52.901,16.194,27.752
2024-02-14T11:24:40,35.690024,139.756821,57.345,SubwayNet,Kiba,54.638,16.344,29.693
2024-02-14T11:25:00,35.687639,139.758454,56.831,TunnelGrid,Asahi,54.239,16.165,28.257
2024-02-14T11:25:20,35.689078,139.760556,57.129,TunnelGrid,Mori,56.094,16.112,28.856
2024-02-14T11:25:40,35.692924,139.759372,56.043,TunnelGrid,Ayame,56.072,16.047,28.387
2024-02-14T11:26:00,35.687543,139.758674,56.751,TunnelGrid,Sora,60.03,15.989,29.951
2024-02-14T11:26:20,35.691908,139.758214,55.487,UQ Mobile,Hinode,59.72,16.001,29.888
2024-02-14T11:26:40,35.688621,139.760923,56.572,SubwayNet,Kiba,58.034,16.161,30.211
2024-02-14T11:27:00,35.691624,139.75954,55.039,TunnelGrid,Asahi,61.095,15.955,30.228
2024-02-14T11:27:20,35.687232,139.763327,55.114,UQ Mobile,Mori,61.633,15.974,30.635
2024-02-14T11:27:40,35.686687,139.75784,55.537,UQ Mobile,Ayame,62.738,15.906,30.652
2024-02-14T11:28:00,35.689617,139.759106,54.496,TunnelGrid,Sora,64.162,15.898,31.284
2024-02-14T11:28:20,35.69238,139.761029,55.461,UQ Mobile,Hinode,64.972,15.737,30.368
2024-02-14T11:28:40,35.688005,139.762848,55.168,SubwayNet,Kiba,66.345,15.761,31.208
2024-02-14T11:29:00,35.688908,139.76333,54.242,SubwayNet,Asahi,63.314,15.956,31.33
2024-02-14T11:29:20,35.688264,139.756702,54.662,UQ Mobile,Mori,64.781,15.912,31.699
2024-02-14T11:29:40,35.68861,139.763364,55.121,TunnelGrid,Ayame,64.881,15.898,31.631
2024-02-14T11:30:00,35.692237,139.756723,55.129,TunnelGrid,Sora,67.293,15.822,32.173
2024-02-14T11:30:20,35.687931,139.763389,54.864,SubwayNet,Hinode,68.978,15.616,31.188
2024-02-14T11:30:40,35.692095,139.761176,54.867,UQ Mobile,Kiba,68.68,15.605,30.96
2024-02-14T11:31:00,35.688524,139.757307,54.481,UQ Mobile,Asahi,67.564,15.741,31.611
2024-02-14T11:31:20,35.69389,139.75733,54.184,TunnelGrid,Mori,70.554,15.645,32.155
2024-02-14T11:31:40,35.687644,139.760232,54.151,TunnelGrid,Ayame,70.029,15.784,33.139
2024-02-14T11:32:00,35.688075,139.762092,53.831,UQ Mobile,Sora,71.924,15.585,32.237
2024-02-14T11:32:20,35.692274,139.762632,54.28,UQ Mobile,Hinode,71.101,15.748,33.328
2024-02-14T11:32:40,35.68742,139.761577,53.54,SubwayNet,Kiba,71.406,15.552,31.706
2024-02-14T11:33:00,35.690615,139.763118,54.533,UQ Mobile,Asahi,71.835,15.658,32.856
2024-02-14T11:33:20,35.69025,139.758595,54.559,TunnelGrid,Mori,72.823,15.675,33.47
2024-02-14T11:33:40,35.687386,139.756769,53.18,SubwayNet,Ayame,71.39,15.78,33.75
2024-02-14T11:34:00,35.693672,139.756189,53.403,UQ Mobile,Sora,71.251,15.637,32.401
2024-02-14T11:34:20,35.691953,139.763118,53.639,SubwayNet,Hinode,72.221,15.594,32.454
2024-02-14T11:34:40,35.691536,139.76145,53.953,TunnelGrid,Kiba,72.937,15.604,32.864
2024-02-14T11:35:00,35.692648,139.760866,52.567,SubwayNet,Asahi,72.856,15.758,34.244
2024-02-14T11:35:20,35.686225,139.762578,53.805,UQ Mobile,Mori,72.294,15.798,34.343
2024-02-14T11:35:40,35.688263,139.759266,54.254,UQ Mobile,Ayame,74.693,15.556,33.204
2024-02-14T11:36:00,35.691097,139.759514,52.326,UQ Mobile,Sora,73.491,15.776,34.705
2024-02-14T11:36:20,35.688381,139.758103,53.412,UQ Mobile,Hinode,75.758,15.522,33.352
2024-02-14T11:36:40,35.693039,139.763172,51.907,TunnelGrid,Kiba,73.195,15.84,35.158
2024-02-14T11:37:00,35.693076,139.756863,53.006,UQ Mobile,Asahi,76.453,15.554,33.966
2024-02-14T11:37:20,35.686681,139.759473,51.699,SubwayNet,Mori,76.739,15.723,35.734
2024-02-14T11:37:40,35.68924,139.761331,52.349,TunnelGrid,Ayame,75.604,15.697,34.957
2024-02-14T11:38:00,35.687965,139.760895,52.11,SubwayNet,Sora,73.514,15.74,34.385
2024-02-14T11:38:20,35.691182,139.762742,52.335,TunnelGrid,Hinode,74.226,15.692,34.274
2024-02-14T11:38:40,35.688589,139.760453,51.915,SubwayNet,Kiba,75.609,15.832,36.244
2024-02-14T11:39:00,35.688229,139.758216,51.357,UQ Mobile,Asahi,74.607,15.881,36.218
2024-02-14T11:39:20,35.687228,139.757885,52.184,UQ Mobile,Mori,73.873,15.96,36.59
2024-02-14T11:39:40,35.693023,139.757037,53.341,TunnelGrid,Ayame,74.77,15.725,34.83
