time,lattitude,longtitude,connection_strength_data,provider,relay_chain_id,drone_altitude_m,relay_delay_ms,wind_shear_mps
2024-11-02T13:23:45,33.583543,130.429764,59.2,RelayWorks,RC-03,94.268,10.0072,0.031
2024-11-02T13:24:00,33.580164,130.416274,60.023,UQ Mobile,RC-01,93.778,9.9224,0.323
2024-11-02T13:24:15,33.583527,130.417095,60.092,SkyMesh,RC-02,95.476,9.853,0.346
2024-11-02T13:24:30,33.573179,130.420206,60.385,RelayWorks,RC-03,97.043,9.7799,0.522
2024-11-02T13:24:45,33.589537,130.424533,61.429,UQ Mobile,RC-01,94.155,9.6673,0.38
2024-11-02T13:25:00,33.586917,130.412657,62.007,SkyMesh,RC-02,94.454,9.579,0.498
2024-11-02T13:25:15,33.578125,130.424064,62.452,RelayWorks,RC-03,94.99,9.4907,0.52
2024-11-02T13:25:30,33.570672,130.410307,61.964,UQ Mobile,RC-01,99.585,9.4344,0.501
2024-11-02T13:25:45,33.575714,130.42782,62.422,UQ Mobile,RC-02,101.174,9.3516,0.713
2024-11-02T13:26:00,33.570691,130.412269,63.926,SkyMesh,RC-03,96.841,9.2182,0.715
2024-11-02T13:26:15,33.58781,130.41791,63.54,SkyMesh,RC-01,101.062,9.155,0.652
2024-11-02T13:26:30,33.576789,130.427774,64.262,RelayWorks,RC-02,100.529,9.0515,0.706
2024-11-02T13:26:45,33.587936,130.428177,65.065,SkyMesh,RC-03,99.224,8.941,0.7
2024-11-02T13:27:00,33.582123,130.425395,66.023,RelayWorks,RC-01,97.956,8.8304,0.887
2024-11-02T13:27:15,33.582058,130.416872,66.266,UQ Mobile,RC-02,99.529,8.7436,0.979
2024-11-02T13:27:30,33.577431,130.41175,66.45,UQ Mobile,RC-03,102.148,8.6657,1.231
2024-11-02T13:27:45,33.571114,130.419513,66.672,RelayWorks,RC-01,102.728,8.5712,1.129
2024-11-02T13:28:00,33.57562,130.419873,67.75,UQ Mobile,RC-02,99.662,8.4471,1.325
2024-11-02T13:28:15,33.57043,130.411518,67.407,RelayWorks,RC-03,102.366,8.372,1.123
2024-11-02T13:28:30,33.573373,130.421031,67.733,RelayWorks,RC-01,103.126,8.2819,1.332
2024-11-02T13:28:45,33.574155,130.414386,68.078,UQ Mobile,RC-02,102.888,8.1849,1.447
2024-11-02T13:29:00,33.587128,130.426764,68.169,RelayWorks,RC-03,102.011,8.0843,1.217
2024-11-02T13:29:15,33.582046,130.423678,68.056,SkyMesh,RC-01,105.89,8.0253,1.58
2024-11-02T13:29:30,33.582623,130.415436,67.873,RelayWorks,RC-02,108.195,7.9552,1.569
2024-11-02T13:29:45,33.578391,130.423691,67.882,UQ Mobile,RC-03,108.137,7.8679,1.536
2024-11-02T13:30:00,33.584148,130.420617,68.108,UQ Mobile,RC-01,107.367,7.7772,1.754
2024-11-02T13:30:15,33.589844,130.419715,68.189,UQ Mobile,RC-02,106.077,7.6849,1.775
2024-11-02T13:30:30,33.571264,130.422995,67.934,RelayWorks,RC-03,106.329,7.6085,1.602
2024-11-02T13:30:45,33.571465,130.421718,67.578,RelayWorks,RC-01,108.59,7.552,1.545
2024-11-02T13:31:00,33.587202,130.416061,67.629,RelayWorks,RC-02,109.503,7.4877,1.874
2024-11-02T13:31:15,33.570893,130.421984,67.599,UQ Mobile,RC-03,108.172,7.4083,1.938
2024-11-02T13:31:30,33.572767,130.416826,67.146,SkyMesh,RC-01,110.341,7.3617,1.73
2024-11-02T13:31:45,33.580618,130.418167,66.986,RelayWorks,RC-02,111.067,7.307,1.8
2024-11-02T13:32:00,33.585849,130.419511,66.897,RelayWorks,RC-03,112.396,7.2614,1.989
2024-11-02T13:32:15,33.589024,130.415377,66.68,UQ Mobile,RC-01,110.191,7.1905,1.842
2024-11-02T13:32:30,33.570669,130.429829,66.593,SkyMesh,RC-02,115.827,7.1893,2.095
2024-11-02T13:32:45,33.581669,130.425503,66.486,SkyMesh,RC-03,115.96,7.1466,2.184
2024-11-02T13:33:00,33.588404,130.429729,66.34,SkyMesh,RC-01,113.74,7.0889,2.222
2024-11-02T13:33:15,33.588057,130.429174,66.272,UQ Mobile,RC-02,118.02,7.09,2.233
2024-11-02T13:33:30,33.58356,130.419495,66.137,UQ Mobile,RC-03,113.068,7.019,2.34
2024-11-02T13:33:45,33.574347,130.410083,66.033,SkyMesh,RC-01,115.08,7.0107,2.348
2024-11-02T13:34:00,33.576664,130.423785,66.101,UQ Mobile,RC-02,118.335,7.0177,2.478
2024-11-02T13:34:15,33.589715,130.411324,65.854,SkyMesh,RC-03,117.125,6.9924,2.242
2024-11-02T13:34:30,33.570302,130.429405,66.029,SkyMesh,RC-01,119.388,7.001,2.464
2024-11-02T13:34:45,33.58455,130.416293,65.936,UQ Mobile,RC-02,118.515,6.9884,2.415
2024-11-02T13:35:00,33.581089,130.414005,65.836,UQ Mobile,RC-03,118.009,6.9839,2.279
2024-11-02T13:35:15,33.571151,130.428788,66.152,RelayWorks,RC-01,120.903,7.0127,2.533
2024-11-02T13:35:30,33.583019,130.423459,66.006,UQ Mobile,RC-02,118.968,7.0063,2.387
2024-11-02T13:35:45,33.586648,130.422093,66.473,UQ Mobile,RC-03,124.043,7.0632,2.457
2024-11-02T13:36:00,33.588049,130.414389,66.543,SkyMesh,RC-01,122.312,7.0684,2.743
2024-11-02T13:36:15,33.588441,130.426049,66.439,SkyMesh,RC-02,121.45,7.0857,2.445
2024-11-02T13:36:30,33.581656,130.429932,66.626,UQ Mobile,RC-03,121.738,7.1174,2.534
2024-11-02T13:36:45,33.572253,130.419976,67.213,UQ Mobile,RC-01,126.338,7.1897,2.608
2024-11-02T13:37:00,33.586927,130.422372,67.091,RelayWorks,RC-02,123.476,7.2045,2.641
2024-11-02T13:37:15,33.577004,130.427154,67.209,SkyMesh,RC-03,123.819,7.2506,2.511
2024-11-02T13:37:30,33.588981,130.419715,67.634,SkyMesh,RC-01,126.145,7.3177,2.613
2024-11-02T13:37:45,33.576469,130.425707,68.204,RelayWorks,RC-02,128.714,7.3911,2.922
2024-11-02T13:38:00,33.58369,130.41527,68.508,RelayWorks,RC-03,129.925,7.4574,2.949
2024-11-02T13:38:15,33.584397,130.417458,68.35,RelayWorks,RC-01,128.661,7.5072,2.623
2024-11-02T13:38:30,33.581076,130.412414,68.541,UQ Mobile,RC-02,128.072,7.5665,2.966
2024-11-02T13:38:45,33.572595,130.416388,68.695,SkyMesh,RC-03,129.503,7.6463,2.685
2024-11-02T13:39:00,33.58026,130.422936,69.072,SkyMesh,RC-01,131.315,7.733,2.887
2024-11-02T13:39:15,33.583307,130.418497,69.329,SkyMesh,RC-02,133.206,7.8237,2.804
2024-11-02T13:39:30,33.571327,130.418347,68.971,RelayWorks,RC-03,130.522,7.8794,2.766
2024-11-02T13:39:45,33.582898,130.410963,69.517,UQ Mobile,RC-01,135.076,7.9985,2.745
2024-11-02T13:40:00,33.572055,130.4206,69.049,RelayWorks,RC-02,131.443,8.0523,2.988
2024-11-02T13:40:15,33.579044,130.410166,69.128,RelayWorks,RC-03,133.711,8.1577,2.804
2024-11-02T13:40:30,33.575695,130.427145,69.451,SkyMesh,RC-01,136.885,8.2732,3.022
2024-11-02T13:40:45,33.574853,130.429009,69.329,RelayWorks,RC-02,137.65,8.3707,3.065
2024-11-02T13:41:00,33.57922,130.417547,68.479,RelayWorks,RC-03,133.79,8.4316,2.905
2024-11-02T13:41:15,33.588461,130.417728,68.313,RelayWorks,RC-01,135.317,8.5391,2.871
2024-11-02T13:41:30,33.578295,130.422982,68.169,UQ Mobile,RC-02,136.697,8.6469,3.087
2024-11-02T13:41:45,33.574452,130.419278,67.912,SkyMesh,RC-03,138.677,8.7609,2.839
2024-11-02T13:42:00,33.587002,130.421873,67.515,RelayWorks,RC-01,139.353,8.865,2.82
2024-11-02T13:42:15,33.580772,130.424028,67.213,RelayWorks,RC-02,140.802,8.9763,2.851
2024-11-02T13:42:30,33.585079,130.429421,66.256,SkyMesh,RC-03,137.525,9.0487,2.944
2024-11-02T13:42:45,33.571258,130.427406,65.966,UQ Mobile,RC-01,139.508,9.1652,3.014
2024-11-02T13:43:00,33.58631,130.415148,65.605,RelayWorks,RC-02,141.368,9.2807,2.913
2024-11-02T13:43:15,33.570233,130.428806,64.846,SkyMesh,RC-03,140.069,9.3696,2.967
2024-11-02T13:43:30,33.584881,130.420512,64.686,UQ Mobile,RC-01,142.747,9.4911,3.129
2024-11-02T13:43:45,33.577943,130.427795,63.466,UQ Mobile,RC-02,138.319,9.5526,3.075
2024-11-02T13:44:00,33.582293,130.428414,63.231,SkyMesh,RC-03,140.945,9.6719,3.027
2024-11-02T13:44:15,33.587261,130.4256,62.672,SkyMesh,RC-01,141.157,9.7699,2.913
2024-11-02T13:44:30,33.580969,130.425751,62.794,RelayWorks,RC-02,145.172,9.8981,2.939
2024-11-02T13:44:45,33.588148,130.420433,62.279,RelayWorks,RC-03,144.706,9.9872,3.094
2024-11-02T13:45:00,33.572821,130.426733,61.92,RelayWorks,RC-01,145.368,10.0837,3.01
2024-11-02T13:45:15,33.584358,130.420437,61.331,UQ Mobile,RC-02,144.87,10.1684,2.752
2024-11-02T13:45:30,33.581408,130.417202,60.588,UQ Mobile,RC-03,142.128,10.232,3.002
2024-11-02T13:45:45,33.571797,130.422658,60.516,RelayWorks,RC-01,143.764,10.3295,2.941
2024-11-02T13:46:00,33.578025,130.41088,59.878,RelayWorks,RC-02,141.866,10.3947,2.875
2024-11-02T13:46:15,33.575464,130.416874,60.619,SkyMesh,RC-03,147.068,10.516,2.942
2024-11-02T13:46:30,33.577663,130.413908,59.485,UQ Mobile,RC-01,141.894,10.5477,3.057
2024-11-02T13:46:45,33.580595,130.42772,59.939,SkyMesh,RC-02,145.52,10.6492,2.882
2024-11-02T13:47:00,33.582822,130.412856,59.714,SkyMesh,RC-03,145.036,10.713,2.873
2024-11-02T13:47:15,33.589506,130.422238,59.606,SkyMesh,RC-01,145.478,10.7806,2.63
2024-11-02T13:47:30,33.574168,130.416014,59.169,RelayWorks,RC-02,143.274,10.8223,2.798
2024-11-02T13:47:45,33.585864,130.424448,59.879,RelayWorks,RC-03,147.389,10.9126,2.572
2024-11-02T13:48:00,33.572113,130.413668,59.289,RelayWorks,RC-01,144.172,10.9376,2.834
2024-11-02T13:48:15,33.582445,130.426598,58.997,RelayWorks,RC-02,143.23,10.9772,2.626
2024-11-02T13:48:30,33.589869,130.420111,59.017,SkyMesh,RC-03,143.574,11.0231,2.521
2024-11-02T13:48:45,33.586848,130.410458,59.461,UQ Mobile,RC-01,144.949,11.0729,2.834
2024-11-02T13:49:00,33.581069,130.419816,59.616,SkyMesh,RC-02,145.912,11.1147,2.654
2024-11-02T13:49:15,33.58381,130.410123,59.878,SkyMesh,RC-03,146.903,11.152,2.688
2024-11-02T13:49:30,33.576669,130.411074,59.659,RelayWorks,RC-01,146.323,11.1714,2.46
2024-11-02T13:49:45,33.575869,130.415547,58.858,RelayWorks,RC-02,142.013,11.1548,2.693
2024-11-02T13:50:00,33.588173,130.42841,59.887,RelayWorks,RC-03,147.279,11.2131,2.404
2024-11-02T13:50:15,33.571472,130.425159,59.843,UQ Mobile,RC-01,146.995,11.2201,2.421
2024-11-02T13:50:30,33.57619,130.41609,58.793,UQ Mobile,RC-02,142.248,11.185,2.407
2024-11-02T13:50:45,33.579479,130.424845,59.104,SkyMesh,RC-03,144.018,11.1992,2.29
2024-11-02T13:51:00,33.578834,130.416167,58.949,UQ Mobile,RC-01,142.865,11.1841,2.468
2024-11-02T13:51:15,33.587037,130.420615,58.673,SkyMesh,RC-02,142.534,11.1708,2.136
2024-11-02T13:51:30,33.577775,130.414519,58.499,UQ Mobile,RC-03,141.457,11.1463,2.237
2024-11-02T13:51:45,33.570771,130.421124,58.654,UQ Mobile,RC-01,142.725,11.1365,2.098
2024-11-02T13:52:00,33.574875,130.417204,58.211,UQ Mobile,RC-02,140.357,11.0915,2.176
2024-11-02T13:52:15,33.588921,130.420726,59.212,SkyMesh,RC-03,145.417,11.1035,2.132
2024-11-02T13:52:30,33.577665,130.417021,58.333,UQ Mobile,RC-01,140.972,11.0317,2.224
2024-11-02T13:52:45,33.581095,130.425513,58.244,SkyMesh,RC-02,141.721,10.9985,1.878
2024-11-02T13:53:00,33.575121,130.422879,58.811,RelayWorks,RC-03,143.69,10.9709,2.126
2024-11-02T13:53:15,33.58743,130.419876,58.148,RelayWorks,RC-01,140.417,10.8952,2.059
2024-11-02T13:53:30,33.578868,130.415272,58.091,RelayWorks,RC-02,140.083,10.8397,2.003
2024-11-02T13:53:45,33.576796,130.42349,58.103,RelayWorks,RC-03,140.138,10.7832,1.918
2024-11-02T13:54:00,33.57593,130.427983,58.616,RelayWorks,RC-01,142.536,10.7423,1.905
2024-11-02T13:54:15,33.584268,130.411788,58.593,UQ Mobile,RC-02,141.515,10.6689,1.981
2024-11-02T13:54:30,33.578439,130.421329,58.281,UQ Mobile,RC-03,139.992,10.5877,1.711
2024-11-02T13:54:45,33.577501,130.416061,58.424,UQ Mobile,RC-01,139.088,10.508,1.848
2024-11-02T13:55:00,33.5751,130.423742,58.638,UQ Mobile,RC-02,139.225,10.4337,1.8
2024-11-02T13:55:15,33.575432,130.420638,59.066,UQ Mobile,RC-03,140.645,10.3669,1.721
2024-11-02T13:55:30,33.576126,130.423411,58.329,RelayWorks,RC-01,134.839,10.2368,1.421
2024-11-02T13:55:45,33.58091,130.415395,58.832,UQ Mobile,RC-02,136.149,10.1633,1.402
2024-11-02T13:56:00,33.577755,130.410006,59.037,RelayWorks,RC-03,135.249,10.0688,1.297
2024-11-02T13:56:15,33.582923,130.418936,59.66,UQ Mobile,RC-01,136.308,9.9883,1.364
2024-11-02T13:56:30,33.580607,130.414418,60.126,SkyMesh,RC-02,137.546,9.9071,1.178
2024-11-02T13:56:45,33.575708,130.419837,60.552,UQ Mobile,RC-03,137.336,9.8119,1.115
2024-11-02T13:57:00,33.582184,130.41624,60.6,RelayWorks,RC-01,133.21,9.6825,1.058
2024-11-02T13:57:15,33.58081,130.428982,61.459,RelayWorks,RC-02,134.714,9.5985,1.226
2024-11-02T13:57:30,33.587634,130.417277,61.784,RelayWorks,RC-03,131.653,9.4753,1.242
2024-11-02T13:57:45,33.582484,130.426301,62.446,RelayWorks,RC-01,135.235,9.4066,0.961
2024-11-02T13:58:00,33.573776,130.415692,63.116,RelayWorks,RC-02,134.508,9.3012,1.125
2024-11-02T13:58:15,33.58031,130.413135,63.496,RelayWorks,RC-03,132.013,9.1806,1.143
2024-11-02T13:58:30,33.583209,130.427658,63.723,SkyMesh,RC-01,127.787,9.0454,1.062
2024-11-02T13:58:45,33.588098,130.422332,64.22,UQ Mobile,RC-02,129.551,8.9602,0.902
2024-11-02T13:59:00,33.581963,130.413771,64.652,UQ Mobile,RC-03,128.194,8.8492,0.896
2024-11-02T13:59:15,33.589186,130.413543,64.922,RelayWorks,RC-01,126.38,8.735,0.767
2024-11-02T13:59:30,33.580492,130.427496,65.218,UQ Mobile,RC-02,125.647,8.6306,0.653
2024-11-02T13:59:45,33.574277,130.421915,65.688,UQ Mobile,RC-03,128.617,8.5581,0.568
