time,lattitude,longtitude,connection_strength_data,provider,surface_temp_c,inversion_layer_strength,dust_index,thermal_updraft_mps
2024-05-10T22:51:00,24.269916,54.771448,55.637,Oasis Wireless,29.333,0.00102,1.182,1.096
2024-05-10T22:52:00,24.263052,54.762204,53.866,Oasis Wireless,28.01,0.00099,1.576,0.935
2024-05-10T22:53:00,24.287691,54.763322,55.127,Oasis Wireless,28.796,0.00097,1.267,0.955
2024-05-10T22:54:00,24.271072,54.770786,53.979,UQ Mobile,28.194,0.00094,1.546,0.931
2024-05-10T22:55:00,24.294634,54.745708,54.47,UQ Mobile,29.213,0.00092,1.387,0.809
2024-05-10T22:56:00,24.277844,54.746031,55.349,UQ Mobile,29.067,0.0009,1.259,1.116
2024-05-10T22:57:00,24.282739,54.750414,55.083,Oasis Wireless,27.807,0.00088,1.326,1.118
2024-05-10T22:58:00,24.2954,54.742345,54.807,DesertBeam,28.598,0.00086,1.365,1.021
2024-05-10T22:59:00,24.28693,54.765319,54.545,Oasis Wireless,27.585,0.00083,1.429,1.015
2024-05-10T23:00:00,24.278756,54.767491,54.714,DesertBeam,27.269,0.00081,1.337,0.85
2024-05-10T23:01:00,24.27055,54.774515,54.695,DesertBeam,28.427,0.00079,1.36,0.911
2024-05-10T23:02:00,24.294305,54.76871,55.012,DesertBeam,27.417,0.00077,1.311,1.014
2024-05-10T23:03:00,24.292703,54.757745,55.412,Oasis Wireless,27.173,0.00076,1.213,1.022
2024-05-10T23:04:00,24.294321,54.770198,54.976,UQ Mobile,27.299,0.00074,1.281,0.886
2024-05-10T23:05:00,24.295259,54.763437,54.649,UQ Mobile,27.931,0.00072,1.418,1.072
2024-05-10T23:06:00,24.295344,54.755308,54.967,DesertBeam,27.598,0.0007,1.26,0.808
2024-05-10T23:07:00,24.270554,54.749124,55.443,Oasis Wireless,27.929,0.00068,1.131,0.777
2024-05-10T23:08:00,24.265384,54.749572,55.542,DesertBeam,27.328,0.00067,1.138,0.883
2024-05-10T23:09:00,24.290629,54.772322,54.165,UQ Mobile,27.806,0.00065,1.489,0.907
2024-05-10T23:10:00,24.295029,54.753738,54.867,Oasis Wireless,27.209,0.00063,1.284,0.81
2024-05-10T23:11:00,24.279869,54.752675,54.925,UQ Mobile,28.192,0.00062,1.25,0.746
2024-05-10T23:12:00,24.273412,54.756069,54.934,Oasis Wireless,27.586,0.0006,1.23,0.686
2024-05-10T23:13:00,24.267281,54.744466,55.461,Oasis Wireless,27.7,0.00059,1.2,1.025
2024-05-10T23:14:00,24.297375,54.765795,53.505,Oasis Wireless,28.324,0.00057,1.577,0.655
2024-05-10T23:15:00,24.267201,54.769837,54.571,Oasis Wireless,28.443,0.00056,1.37,0.852
2024-05-10T23:16:00,24.263094,54.779064,53.651,Oasis Wireless,28.492,0.00054,1.626,0.939
2024-05-10T23:17:00,24.2793,54.761248,54.009,Oasis Wireless,27.242,0.00053,1.509,0.849
2024-05-10T23:18:00,24.295616,54.747566,54.852,DesertBeam,27.455,0.00052,1.254,0.7
2024-05-10T23:19:00,24.28592,54.764553,55.082,UQ Mobile,27.933,0.0005,1.21,0.746
2024-05-10T23:20:00,24.290263,54.744616,54.477,DesertBeam,26.726,0.00049,1.382,0.817
2024-05-10T23:21:00,24.265935,54.768031,54.005,Oasis Wireless,26.691,0.00048,1.445,0.636
2024-05-10T23:22:00,24.29127,54.751974,54.642,DesertBeam,27.711,0.00047,1.338,0.81
2024-05-10T23:23:00,24.28619,54.779962,53.929,Oasis Wireless,26.739,0.00045,1.512,0.795
2024-05-10T23:24:00,24.271973,54.750318,55.116,Oasis Wireless,26.704,0.00044,1.243,0.889
2024-05-10T23:25:00,24.272346,54.749944,54.042,UQ Mobile,28.184,0.00043,1.511,0.887
2024-05-10T23:26:00,24.270261,54.774859,54.703,UQ Mobile,27.065,0.00042,1.259,0.599
2024-05-10T23:27:00,24.285342,54.751871,55.653,Oasis Wireless,27.015,0.00041,1.072,0.767
2024-05-10T23:28:00,24.284501,54.740073,54.835,DesertBeam,27.586,0.0004,1.287,0.802
2024-05-10T23:29:00,24.272521,54.741768,54.47,DesertBeam,27.814,0.00039,1.357,0.731
2024-05-10T23:30:00,24.295224,54.771031,54.481,Oasis Wireless,26.505,0.00038,1.298,0.545
2024-05-10T23:31:00,24.26576,54.768919,53.905,UQ Mobile,27.933,0.00037,1.448,0.565
2024-05-10T23:32:00,24.274799,54.765617,55.073,DesertBeam,27.715,0.00036,1.19,0.679
2024-05-10T23:33:00,24.285969,54.775731,54.306,Oasis Wireless,26.971,0.00035,1.406,0.76
2024-05-10T23:34:00,24.298108,54.741112,55.063,DesertBeam,26.352,0.00034,1.224,0.786
2024-05-10T23:35:00,24.277903,54.748712,54.281,Oasis Wireless,26.193,0.00033,1.432,0.828
2024-05-10T23:36:00,24.287615,54.747063,54.635,Oasis Wireless,26.891,0.00032,1.351,0.852
2024-05-10T23:37:00,24.290373,54.773653,53.709,DesertBeam,27.176,0.00031,1.484,0.524
2024-05-10T23:38:00,24.298705,54.768545,54.255,UQ Mobile,26.339,0.00031,1.431,0.805
2024-05-10T23:39:00,24.279028,54.74985,54.899,Oasis Wireless,26.542,0.0003,1.204,0.585
2024-05-10T23:40:00,24.283517,54.754236,54.877,UQ Mobile,27.582,0.00029,1.286,0.839
2024-05-10T23:41:00,24.289004,54.769527,54.743,Oasis Wireless,26.862,0.00028,1.264,0.654
2024-05-10T23:42:00,24.289103,54.762355,54.122,UQ Mobile,26.511,0.00027,1.38,0.525
2024-05-10T23:43:00,24.272985,54.763402,54.651,Oasis Wireless,26.85,0.00027,1.232,0.472
2024-05-10T23:44:00,24.266529,54.755193,54.029,DesertBeam,27.325,0.00026,1.438,0.641
2024-05-10T23:45:00,24.284491,54.773532,53.87,UQ Mobile,25.824,0.00025,1.44,0.514
2024-05-10T23:46:00,24.270725,54.746041,53.5,Oasis Wireless,27.134,0.00025,1.516,0.459
2024-05-10T23:47:00,24.291418,54.774649,53.808,Oasis Wireless,26.34,0.00024,1.476,0.582
2024-05-10T23:48:00,24.268317,54.748327,54.048,UQ Mobile,25.531,0.00023,1.447,0.687
2024-05-10T23:49:00,24.281289,54.754264,53.707,DesertBeam,27.118,0.00023,1.494,0.56
2024-05-10T23:50:00,24.262444,54.77909,54.127,Oasis Wireless,26.936,0.00022,1.364,0.476
2024-05-10T23:51:00,24.266178,54.769307,53.87,UQ Mobile,25.742,0.00021,1.481,0.653
2024-05-10T23:52:00,24.263385,54.775489,54.939,Oasis Wireless,25.7,0.00021,1.226,0.695
2024-05-10T23:53:00,24.291032,54.775768,54.639,UQ Mobile,26.747,0.0002,1.284,0.637
2024-05-10T23:54:00,24.27991,54.773363,53.456,Oasis Wireless,26.212,0.0002,1.584,0.653
2024-05-10T23:55:00,24.285279,54.7695,55.433,Oasis Wireless,26.239,0.00019,1.071,0.59
2024-05-10T23:56:00,24.261519,54.742323,55.113,Oasis Wireless,26.215,0.00019,1.176,0.673
2024-05-10T23:57:00,24.297742,54.750673,53.062,DesertBeam,25.179,0.00018,1.665,0.595
2024-05-10T23:58:00,24.265339,54.778728,53.663,DesertBeam,25.967,0.00018,1.538,0.671
2024-05-10T23:59:00,24.265061,54.740162,54.31,Oasis Wireless,26.937,0.00017,1.319,0.482
2024-05-11T00:00:00,24.296376,54.777238,53.213,DesertBeam,25.867,0.0,1.654,0.69
2024-05-11T00:01:00,24.293922,54.747549,54.626,DesertBeam,26.605,0.0,1.22,0.421
2024-05-11T00:02:00,24.265467,54.750709,53.886,DesertBeam,26.9,0.0,1.399,0.402
2024-05-11T00:03:00,24.284689,54.772131,54.298,Oasis Wireless,25.891,0.0,1.382,0.687
2024-05-11T00:04:00,24.289336,54.765984,53.835,Oasis Wireless,27.028,0.0,1.5,0.697
2024-05-11T00:05:00,24.26773,54.763555,53.834,UQ Mobile,26.366,0.0,1.403,0.371
2024-05-11T00:06:00,24.294073,54.772104,54.469,UQ Mobile,27.149,0.0,1.279,0.487
2024-05-11T00:07:00,24.268245,54.766622,51.818,Oasis Wireless,25.308,0.0,1.907,0.372
2024-05-11T00:08:00,24.276744,54.740932,53.466,Oasis Wireless,27.116,0.0,1.529,0.485
2024-05-11T00:09:00,24.261522,54.769641,55.086,Oasis Wireless,26.524,0.0,1.203,0.747
2024-05-11T00:10:00,24.286722,54.758453,53.734,UQ Mobile,26.786,0.0,1.526,0.697
2024-05-11T00:11:00,24.261333,54.77346,54.122,Oasis Wireless,25.467,0.0,1.407,0.627
2024-05-11T00:12:00,24.287465,54.751902,54.315,UQ Mobile,26.207,0.0,1.347,0.588
2024-05-11T00:13:00,24.291212,54.767188,54.132,UQ Mobile,26.505,0.0,1.404,0.624
2024-05-11T00:14:00,24.284798,54.77491,53.198,DesertBeam,25.994,0.0,1.623,0.577
2024-05-11T00:15:00,24.275435,54.743764,53.661,Oasis Wireless,26.309,0.0,1.55,0.719
2024-05-11T00:16:00,24.265568,54.742008,54.138,UQ Mobile,25.687,0.0,1.348,0.442
2024-05-11T00:17:00,24.294916,54.74744,53.427,DesertBeam,26.283,0.0,1.53,0.457
2024-05-11T00:18:00,24.263608,54.770811,55.531,Oasis Wireless,26.994,0.0,1.104,0.79
2024-05-11T00:19:00,24.295023,54.772125,53.824,DesertBeam,27.071,0.0,1.539,0.818
2024-05-11T00:20:00,24.276734,54.741193,54.827,DesertBeam,25.812,0.0,1.288,0.815
2024-05-11T00:21:00,24.279075,54.746131,54.021,DesertBeam,27.117,0.0,1.389,0.481
2024-05-11T00:22:00,24.276438,54.776451,54.038,Oasis Wireless,26.774,0.0,1.406,0.552
2024-05-11T00:23:00,24.263549,54.745747,54.008,Oasis Wireless,26.09,0.0,1.395,0.491
2024-05-11T00:24:00,24.280556,54.746875,53.235,Oasis Wireless,27.245,0.0,1.59,0.495
2024-05-11T00:25:00,24.296791,54.744699,54.745,DesertBeam,27.415,0.0,1.315,0.839
2024-05-11T00:26:00,24.291535,54.756313,54.118,UQ Mobile,26.033,0.0,1.461,0.803
2024-05-11T00:27:00,24.272889,54.764758,54.325,Oasis Wireless,27.912,0.0,1.328,0.531
2024-05-11T00:28:00,24.272863,54.744337,55.061,UQ Mobile,26.62,0.0,1.259,0.912
2024-05-11T00:29:00,24.288686,54.746453,54.596,UQ Mobile,26.723,0.0,1.324,0.745
2024-05-11T00:30:00,24.279268,54.766477,54.667,UQ Mobile,27.387,0.0,1.247,0.545
2024-05-11T00:31:00,24.260512,54.773587,54.331,DesertBeam,26.932,0.0,1.416,0.828
2024-05-11T00:32:00,24.274142,54.773991,53.878,DesertBeam,27.266,0.0,1.53,0.832
2024-05-11T00:33:00,24.286043,54.760357,54.56,Oasis Wireless,27.146,0.0,1.318,0.693
2024-05-11T00:34:00,24.293518,54.752735,55.206,Oasis Wireless,26.795,0.0,1.173,0.75
2024-05-11T00:35:00,24.295997,54.769604,55.219,Oasis Wireless,26.487,0.0,1.206,0.869
2024-05-11T00:36:00,24.262962,54.747648,54.262,Oasis Wireless,27.957,0.0,1.402,0.725
2024-05-11T00:37:00,24.280432,54.7514,53.941,DesertBeam,26.36,0.0,1.507,0.807
2024-05-11T00:38:00,24.264282,54.766234,54.161,Oasis Wireless,27.442,0.0,1.413,0.678
2024-05-11T00:39:00,24.287502,54.753064,54.312,UQ Mobile,27.784,0.0,1.382,0.701
2024-05-11T00:40:00,24.276387,54.750779,54.78,UQ Mobile,26.484,0.0,1.267,0.706
2024-05-11T00:41:00,24.273767,54.759689,53.35,UQ Mobile,27.972,0.0,1.63,0.725
2024-05-11T00:42:00,24.268534,54.774932,54.089,UQ Mobile,26.909,0.0,1.48,0.841
2024-05-11T00:43:00,24.280207,54.742311,54.255,Oasis Wireless,27.362,0.0,1.423,0.788
2024-05-11T00:44:00,24.262685,54.772908,54.901,Oasis Wireless,26.712,0.0,1.331,1.019
2024-05-11T00:45:00,24.261697,54.741472,54.706,DesertBeam,28.246,0.0,1.384,1.033
2024-05-11T00:46:00,24.269486,54.777343,55.951,Oasis Wireless,27.238,0.0,1.065,1.009
2024-05-11T00:47:00,24.261901,54.770685,54.193,UQ Mobile,28.498,0.0,1.458,0.853
2024-05-11T00:48:00,24.27669,54.758356,54.128,UQ Mobile,27.498,0.0,1.5,0.94
2024-05-11T00:49:00,24.273866,54.764628,54.267,DesertBeam,28.707,0.0,1.498,1.048
2024-05-11T00:50:00,24.286108,54.74031,55.579,UQ Mobile,28.429,0.0,1.108,0.844
2024-05-11T00:51:00,24.285107,54.766066,54.402,UQ Mobile,27.785,0.0,1.418,0.894
2024-05-11T00:52:00,24.260959,54.744274,54.685,UQ Mobile,28.429,0.0,1.403,1.08
2024-05-11T00:53:00,24.26056,54.770973,54.43,DesertBeam,27.342,0.0,1.367,0.748
2024-05-11T00:54:00,24.270231,54.764168,54.712,UQ Mobile,26.896,0.0,1.375,1.009
2024-05-11T00:55:00,24.287925,54.775228,54.12,DesertBeam,28.078,0.0,1.438,0.728
2024-05-11T00:56:00,24.292746,54.763783,54.922,DesertBeam,28.558,0.0,1.265,0.82
2024-05-11T00:57:00,24.287208,54.77083,55.065,UQ Mobile,27.038,0.0,1.296,1.041
2024-05-11T00:58:00,24.291896,54.753456,54.106,UQ Mobile,27.345,0.0,1.55,1.09
2024-05-11T00:59:00,24.299307,54.757898,54.639,UQ Mobile,28.372,0.0,1.413,1.075
