time,lattitude,longtitude,connection_strength_data,provider,event_phase,roaming_users_ratio,temporary_cell_id,crowd_noise_index
2024-10-05T21:10:30,34.690973,135.512323,11.309,WavePop,headliner,0.9935,TMP-10,63.499
2024-10-05T21:11:15,34.690996,135.512064,32.608,FestivalNet,afterparty,0.6799,TMP-18,58.596
2024-10-05T21:12:00,34.694815,135.506063,52.759,FestivalNet,setup,0.1813,TMP-15,43.914
2024-10-05T21:12:45,34.693861,135.507443,43.312,FestivalNet,doors_open,0.4999,TMP-06,49.699
2024-10-05T21:13:30,34.685474,135.507733,11.766,FestivalNet,headliner,0.9772,TMP-13,66.44
2024-10-05T21:14:15,34.692566,135.51052,33.953,FestivalNet,afterparty,0.6728,TMP-18,56.09
2024-10-05T21:15:00,34.693088,135.51323,52.981,FestivalNet,setup,0.2004,TMP-14,43.894
2024-10-05T21:15:45,34.690199,135.508032,43.347,FestivalNet,doors_open,0.4929,TMP-02,50.549
2024-10-05T21:16:30,34.688097,135.5144,6.658,FestivalNet,headliner,1.0293,TMP-08,66.999
2024-10-05T21:17:15,34.686234,135.505416,33.274,FestivalNet,afterparty,0.6761,TMP-12,60.279
2024-10-05T21:18:00,34.690557,135.513902,52.786,WavePop,setup,0.176,TMP-15,43.857
2024-10-05T21:18:45,34.693674,135.51401,42.73,UQ Mobile,doors_open,0.4776,TMP-02,53.076
2024-10-05T21:19:30,34.685549,135.507972,9.165,WavePop,headliner,1.0109,TMP-06,64.326
2024-10-05T21:20:15,34.68998,135.505577,32.631,FestivalNet,afterparty,0.6798,TMP-19,57.107
2024-10-05T21:21:00,34.693949,135.50696,51.745,UQ Mobile,setup,0.2022,TMP-03,44.974
2024-10-05T21:21:45,34.693323,135.506216,42.872,WavePop,doors_open,0.4863,TMP-16,51.16
2024-10-05T21:22:30,34.687777,135.507712,9.868,WavePop,headliner,1.0027,TMP-01,67.508
2024-10-05T21:23:15,34.689357,135.512222,32.43,UQ Mobile,afterparty,0.6989,TMP-18,55.261
2024-10-05T21:24:00,34.692149,135.506136,52.125,WavePop,setup,0.2144,TMP-18,45.373
2024-10-05T21:24:45,34.691171,135.505231,40.688,UQ Mobile,doors_open,0.5299,TMP-08,53.597
2024-10-05T21:25:30,34.686335,135.513433,7.921,WavePop,headliner,1.0233,TMP-12,67.744
2024-10-05T21:26:15,34.692482,135.509563,31.533,FestivalNet,afterparty,0.7006,TMP-11,58.204
2024-10-05T21:27:00,34.685923,135.512833,51.253,WavePop,setup,0.1926,TMP-05,46.822
2024-10-05T21:27:45,34.694229,135.514713,43.921,FestivalNet,doors_open,0.4722,TMP-13,49.566
2024-10-05T21:28:30,34.692091,135.507045,12.507,UQ Mobile,headliner,0.9775,TMP-16,63.862
2024-10-05T21:29:15,34.685882,135.513823,32.923,FestivalNet,afterparty,0.6969,TMP-19,54.865
2024-10-05T21:30:00,34.690671,135.510064,52.12,UQ Mobile,setup,0.2134,TMP-09,46.593
2024-10-05T21:30:45,34.691303,135.512218,41.659,FestivalNet,doors_open,0.5255,TMP-03,55.308
2024-10-05T21:31:30,34.694644,135.511586,9.808,UQ Mobile,headliner,1.0155,TMP-02,63.709
2024-10-05T21:32:15,34.689861,135.511114,33.525,FestivalNet,afterparty,0.6966,TMP-07,54.907
2024-10-05T21:33:00,34.687721,135.508762,53.23,WavePop,setup,0.1864,TMP-07,45.321
2024-10-05T21:33:45,34.687969,135.510754,43.412,WavePop,doors_open,0.4859,TMP-13,49.977
2024-10-05T21:34:30,34.692366,135.507509,7.725,FestivalNet,headliner,1.0187,TMP-07,66.752
2024-10-05T21:35:15,34.685619,135.513584,30.886,UQ Mobile,afterparty,0.6997,TMP-02,58.738
2024-10-05T21:36:00,34.687253,135.509646,52.173,WavePop,setup,0.1701,TMP-16,46.274
2024-10-05T21:36:45,34.690623,135.507051,41.967,UQ Mobile,doors_open,0.4895,TMP-20,53.572
2024-10-05T21:37:30,34.694485,135.508513,11.957,FestivalNet,headliner,0.978,TMP-07,62.972
2024-10-05T21:38:15,34.691083,135.513698,33.354,WavePop,afterparty,0.6795,TMP-07,60.19
2024-10-05T21:39:00,34.692049,135.513401,51.263,FestivalNet,setup,0.2163,TMP-04,44.417
2024-10-05T21:39:45,34.687269,135.510268,42.065,FestivalNet,doors_open,0.513,TMP-08,52.1
2024-10-05T21:40:30,34.692436,135.512927,10.561,FestivalNet,headliner,1.0024,TMP-19,62.449
2024-10-05T21:41:15,34.68677,135.511297,33.021,WavePop,afterparty,0.6934,TMP-04,55.705
2024-10-05T21:42:00,34.694553,135.514495,53.042,UQ Mobile,setup,0.1734,TMP-10,44.062
2024-10-05T21:42:45,34.686677,135.506707,43.82,WavePop,doors_open,0.5011,TMP-04,49.737
2024-10-05T21:43:30,34.693149,135.510333,12.133,UQ Mobile,headliner,0.9869,TMP-17,63.779
2024-10-05T21:44:15,34.687932,135.511097,30.65,WavePop,afterparty,0.7089,TMP-07,56.87
2024-10-05T21:45:00,34.692958,135.506731,51.131,FestivalNet,setup,0.2047,TMP-04,46.547
2024-10-05T21:45:45,34.685828,135.509436,42.945,FestivalNet,doors_open,0.4821,TMP-01,51.604
2024-10-05T21:46:30,34.691737,135.507935,12.935,WavePop,headliner,0.9714,TMP-14,65.331
2024-10-05T21:47:15,34.691203,135.510284,34.646,FestivalNet,afterparty,0.6703,TMP-05,56.629
2024-10-05T21:48:00,34.685807,135.512808,51.326,FestivalNet,setup,0.1865,TMP-15,47.416
2024-10-05T21:48:45,34.686852,135.511212,41.472,WavePop,doors_open,0.4999,TMP-12,54.518
2024-10-05T21:49:30,34.689607,135.513866,9.093,WavePop,headliner,1.0053,TMP-03,66.261
2024-10-05T21:50:15,34.686111,135.510803,31.692,WavePop,afterparty,0.7053,TMP-05,57.095
2024-10-05T21:51:00,34.69041,135.511089,51.467,WavePop,setup,0.2043,TMP-19,44.353
2024-10-05T21:51:45,34.686461,135.510089,42.987,FestivalNet,doors_open,0.4784,TMP-03,51.728
2024-10-05T21:52:30,34.694943,135.513093,8.185,FestivalNet,headliner,1.0297,TMP-08,63.009
2024-10-05T21:53:15,34.694394,135.50784,31.099,UQ Mobile,afterparty,0.7217,TMP-13,58.856
2024-10-05T21:54:00,34.694123,135.512044,52.821,WavePop,setup,0.1722,TMP-16,43.735
2024-10-05T21:54:45,34.685053,135.506074,42.379,WavePop,doors_open,0.5037,TMP-16,50.22
2024-10-05T21:55:30,34.689217,135.509889,9.824,FestivalNet,headliner,1.011,TMP-14,63.386
2024-10-05T21:56:15,34.691959,135.506082,33.055,UQ Mobile,afterparty,0.6729,TMP-09,55.605
2024-10-05T21:57:00,34.689205,135.514289,52.03,WavePop,setup,0.1806,TMP-04,47.049
2024-10-05T21:57:45,34.694823,135.510901,41.03,FestivalNet,doors_open,0.5285,TMP-13,53.371
2024-10-05T21:58:30,34.692657,135.514949,9.815,UQ Mobile,headliner,1.0099,TMP-12,66.653
2024-10-05T21:59:15,34.692041,135.510376,29.686,FestivalNet,afterparty,0.728,TMP-11,59.234
2024-10-05T22:00:00,34.691521,135.506175,52.43,FestivalNet,setup,0.2026,TMP-14,44.698
2024-10-05T22:00:45,34.685776,135.512761,42.887,WavePop,doors_open,0.471,TMP-18,54.622
2024-10-05T22:01:30,34.687233,135.51251,10.979,WavePop,headliner,0.9952,TMP-08,64.919
2024-10-05T22:02:15,34.689517,135.508972,33.046,WavePop,afterparty,0.6805,TMP-12,54.859
2024-10-05T22:03:00,34.687608,135.514248,52.276,FestivalNet,setup,0.2028,TMP-01,43.147
2024-10-05T22:03:45,34.692573,135.505827,44.431,UQ Mobile,doors_open,0.4702,TMP-04,52.741
2024-10-05T22:04:30,34.691211,135.510889,7.973,FestivalNet,headliner,1.0236,TMP-08,66.992
2024-10-05T22:05:15,34.691939,135.514951,34.673,UQ Mobile,afterparty,0.6702,TMP-20,55.007
2024-10-05T22:06:00,34.689799,135.509135,52.147,FestivalNet,setup,0.1989,TMP-18,42.165
2024-10-05T22:06:45,34.69109,135.513305,43.888,WavePop,doors_open,0.4758,TMP-14,53.358
2024-10-05T22:07:30,34.691178,135.51394,8.729,WavePop,headliner,1.0142,TMP-03,65.57
2024-10-05T22:08:15,34.686907,135.511889,30.747,FestivalNet,afterparty,0.6955,TMP-01,59.77
2024-10-05T22:09:00,34.693195,135.510291,53.152,UQ Mobile,setup,0.2076,TMP-20,43.259
2024-10-05T22:09:45,34.691071,135.51042,42.179,FestivalNet,doors_open,0.5006,TMP-02,53.37
2024-10-05T22:10:30,34.693609,135.512771,8.154,UQ Mobile,headliner,1.0248,TMP-12,64.214
2024-10-05T22:11:15,34.686365,135.507689,31.321,WavePop,afterparty,0.6891,TMP-10,59.529
2024-10-05T22:12:00,34.694815,135.514662,52.294,UQ Mobile,setup,0.2229,TMP-03,43.967
2024-10-05T22:12:45,34.685559,135.505621,40.667,WavePop,doors_open,0.5152,TMP-07,54.32
2024-10-05T22:13:30,34.692304,135.510255,7.494,WavePop,headliner,1.0203,TMP-09,64.724
2024-10-05T22:14:15,34.685306,135.50594,32.15,UQ Mobile,afterparty,0.7168,TMP-04,55.041
2024-10-05T22:15:00,34.693358,135.505832,52.85,FestivalNet,setup,0.1773,TMP-04,47.695
2024-10-05T22:15:45,34.69415,135.514672,41.854,FestivalNet,doors_open,0.5179,TMP-02,53.952
2024-10-05T22:16:30,34.690972,135.50648,10.154,UQ Mobile,headliner,1.0098,TMP-04,64.447
2024-10-05T22:17:15,34.686587,135.506559,30.959,UQ Mobile,afterparty,0.7126,TMP-10,59.592
2024-10-05T22:18:00,34.691969,135.505272,52.623,FestivalNet,setup,0.1761,TMP-13,43.263
2024-10-05T22:18:45,34.689018,135.509468,41.407,FestivalNet,doors_open,0.5226,TMP-03,54.825
2024-10-05T22:19:30,34.68588,135.510069,10.567,WavePop,headliner,0.9951,TMP-03,62.252
2024-10-05T22:20:15,34.693689,135.509358,32.382,UQ Mobile,afterparty,0.6826,TMP-15,60.368
2024-10-05T22:21:00,34.687244,135.505305,53.226,WavePop,setup,0.2113,TMP-18,42.204
2024-10-05T22:21:45,34.693315,135.510981,41.854,UQ Mobile,doors_open,0.4999,TMP-17,53.365
2024-10-05T22:22:30,34.693414,135.514976,9.764,UQ Mobile,headliner,0.9886,TMP-18,66.99
2024-10-05T22:23:15,34.687778,135.510757,33.163,FestivalNet,afterparty,0.6754,TMP-05,56.61
2024-10-05T22:24:00,34.693691,135.513105,52.175,UQ Mobile,setup,0.1925,TMP-01,47.942
2024-10-05T22:24:45,34.6923,135.50668,43.027,WavePop,doors_open,0.4737,TMP-20,50.305
2024-10-05T22:25:30,34.685835,135.50941,9.103,WavePop,headliner,1.013,TMP-06,63.257
2024-10-05T22:26:15,34.688549,135.506537,32.581,UQ Mobile,afterparty,0.6955,TMP-18,59.132
2024-10-05T22:27:00,34.691808,135.505557,53.715,FestivalNet,setup,0.1813,TMP-20,43.089
2024-10-05T22:27:45,34.689009,135.513736,41.671,WavePop,doors_open,0.5066,TMP-13,51.238
2024-10-05T22:28:30,34.690519,135.514856,11.945,FestivalNet,headliner,0.9705,TMP-03,63.645
2024-10-05T22:29:15,34.685393,135.50962,30.767,FestivalNet,afterparty,0.7016,TMP-20,59.835
2024-10-05T22:30:00,34.691046,135.508976,51.815,UQ Mobile,setup,0.1958,TMP-20,45.402
2024-10-05T22:30:45,34.690538,135.51192,39.898,FestivalNet,doors_open,0.5297,TMP-11,55.461
2024-10-05T22:31:30,34.693249,135.512408,9.604,FestivalNet,headliner,1.0009,TMP-03,64.051
2024-10-05T22:32:15,34.686699,135.507555,33.101,UQ Mobile,afterparty,0.6921,TMP-02,56.133
2024-10-05T22:33:00,34.690077,135.50592,52.283,FestivalNet,setup,0.1908,TMP-04,43.478
2024-10-05T22:33:45,34.687915,135.510728,41.365,FestivalNet,doors_open,0.5195,TMP-20,50.12
2024-10-05T22:34:30,34.686242,135.505149,8.897,UQ Mobile,headliner,1.0081,TMP-19,64.858
2024-10-05T22:35:15,34.68895,135.507478,32.064,FestivalNet,afterparty,0.6845,TMP-02,56.156
2024-10-05T22:36:00,34.68901,135.512306,52.67,FestivalNet,setup,0.2219,TMP-08,45.519
2024-10-05T22:36:45,34.688904,135.5066,41.451,UQ Mobile,doors_open,0.5212,TMP-13,54.615
2024-10-05T22:37:30,34.687189,135.514247,10.595,FestivalNet,headliner,0.9855,TMP-08,65.215
2024-10-05T22:38:15,34.691399,135.514807,31.186,WavePop,afterparty,0.724,TMP-13,56.922
2024-10-05T22:39:00,34.686165,135.507526,53.339,WavePop,setup,0.1709,TMP-01,43.428
2024-10-05T22:39:45,34.689777,135.507146,43.715,UQ Mobile,doors_open,0.4908,TMP-16,50.796
2024-10-05T22:40:30,34.686889,135.505447,11.874,FestivalNet,headliner,0.9791,TMP-13,65.31
2024-10-05T22:41:15,34.694544,135.510664,32.175,UQ Mobile,afterparty,0.7037,TMP-08,58.944
2024-10-05T22:42:00,34.685988,135.508265,52.161,UQ Mobile,setup,0.2245,TMP-07,42.331
2024-10-05T22:42:45,34.691804,135.511338,40.569,UQ Mobile,doors_open,0.5284,TMP-07,52.916
2024-10-05T22:43:30,34.687963,135.512721,11.417,WavePop,headliner,0.9828,TMP-14,67.028
2024-10-05T22:44:15,34.694199,135.513422,29.598,UQ Mobile,afterparty,0.7265,TMP-06,59.246
2024-10-05T22:45:00,34.692894,135.512782,52.349,WavePop,setup,0.1908,TMP-14,46.122
2024-10-05T22:45:45,34.687779,135.506502,43.135,FestivalNet,doors_open,0.4727,TMP-15,54.479
2024-10-05T22:46:30,34.689498,135.513854,12.264,UQ Mobile,headliner,0.9722,TMP-19,67.449
2024-10-05T22:47:15,34.694792,135.505453,32.886,UQ Mobile,afterparty,0.6802,TMP-17,58.454
2024-10-05T22:48:00,34.689113,135.507339,51.108,FestivalNet,setup,0.1921,TMP-13,47.901
2024-10-05T22:48:45,34.691579,135.508911,41.522,FestivalNet,doors_open,0.5291,TMP-15,53.752
2024-10-05T22:49:30,34.685929,135.507686,8.024,WavePop,headliner,1.021,TMP-20,67.197
2024-10-05T22:50:15,34.688036,135.505267,32.847,UQ Mobile,afterparty,0.6791,TMP-02,59.514
2024-10-05T22:51:00,34.68586,135.506913,52.639,WavePop,setup,0.1832,TMP-16,43.613
2024-10-05T22:51:45,34.694331,135.514333,43.691,FestivalNet,doors_open,0.4747,TMP-12,52.187
2024-10-05T22:52:30,34.691548,135.512196,7.79,UQ Mobile,headliner,1.0145,TMP-01,65.277
2024-10-05T22:53:15,34.689023,135.507538,33.659,UQ Mobile,afterparty,0.6851,TMP-11,56.212
2024-10-05T22:54:00,34.685411,135.513039,53.591,WavePop,setup,0.2057,TMP-01,42.498
2024-10-05T22:54:45,34.694655,135.510134,41.818,WavePop,doors_open,0.484,TMP-09,55.026
2024-10-05T22:55:30,34.690574,135.509927,10.072,FestivalNet,headliner,1.0003,TMP-14,63.592
2024-10-05T22:56:15,34.691011,135.50967,33.042,UQ Mobile,afterparty,0.6912,TMP-01,58.239
2024-10-05T22:57:00,34.685047,135.506808,51.204,WavePop,setup,0.208,TMP-02,47.425
2024-10-05T22:57:45,34.685713,135.506616,40.789,FestivalNet,doors_open,0.5111,TMP-08,54.35
2024-10-05T22:58:30,34.691901,135.512328,8.962,WavePop,headliner,1.0168,TMP-04,63.082
2024-10-05T22:59:15,34.691831,135.507205,31.692,WavePop,afterparty,0.7116,TMP-08,54.754
